Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-BR-4191-01A-02D-1130-01	6	134684358	155423563	13071	0.000000
TCGA-BR-4191-01A-02D-1130-01	6	155424250	159462155	2349	0.545254
TCGA-BR-4191-01A-02D-1130-01	6	159463964	159507348	21	1.232329
TCGA-BR-4191-01A-02D-1130-01	6	159509373	170903919	5952	0.545254
TCGA-BR-4191-01A-02D-1130-01	7	708774	14260637	6457	0.653996
TCGA-BR-4191-01A-02D-1130-01	7	14265179	20373415	3071	0.120345
TCGA-BR-4191-01A-02D-1130-01	7	20373632	28808391	5985	-0.534785
TCGA-BR-4191-01A-02D-1130-01	7	28813782	132584712	51964	0.000000
TCGA-BR-4191-01A-02D-1130-01	7	132585366	158385118	13502	0.520334
TCGA-BR-4191-01A-02D-1130-01	8	617885	87881541	47204	0.000000
TCGA-BR-4191-01A-02D-1130-01	8	87883960	97442814	5584	0.301879
TCGA-BR-4191-01A-02D-1130-01	8	97443551	145232496	28317	0.737771
TCGA-BR-4191-01A-02D-1130-01	9	789932	9238929	5205	0.000000
TCGA-BR-4191-01A-02D-1130-01	9	9411107	9651477	171	-0.520803
TCGA-BR-4191-01A-02D-1130-01	9	9654705	32486695	14002	0.000000
TCGA-BR-4191-01A-02D-1130-01	9	32490551	32880568	260	-0.550745
TCGA-BR-4191-01A-02D-1130-01	9	32886064	33084384	167	0.000000
TCGA-BR-4191-01A-02D-1130-01	9	33087226	34062424	578	0.444506
TCGA-BR-4191-01A-02D-1130-01	9	34064703	36882997	1489	0.000000
TCGA-BR-4191-01A-02D-1130-01	9	36883044	71039044	1317	-0.565735
TCGA-BR-4191-01A-02D-1130-01	9	71039940	82951897	8314	0.000000
TCGA-BR-4191-01A-02D-1130-01	9	82963611	89583766	4487	0.511087
TCGA-BR-4191-01A-02D-1130-01	9	89583779	140938752	31671	0.000000
TCGA-BR-4191-01A-02D-1130-01	10	415240	10258737	6722	0.000000
TCGA-BR-4191-01A-02D-1130-01	10	10264651	10311903	48	-0.518963
TCGA-BR-4191-01A-02D-1130-01	10	10316029	21715808	8424	0.000000
TCGA-BR-4191-01A-02D-1130-01	10	21718249	21814627	45	0.611741
TCGA-BR-4191-01A-02D-1130-01	10	21825409	54803473	15920	0.000000
TCGA-BR-4191-01A-02D-1130-01	10	54803809	80217659	14980	0.522778
TCGA-BR-4191-01A-02D-1130-01	10	80217968	89433775	5659	0.000000
TCGA-BR-4191-01A-02D-1130-01	10	89435392	89652580	187	-0.487299
TCGA-BR-4191-01A-02D-1130-01	10	89657875	89662218	11	0.000000
TCGA-BR-4191-01A-02D-1130-01	10	89665539	89679071	29	-0.386066
TCGA-BR-4191-01A-02D-1130-01	10	89679086	113658443	14501	0.000000
TCGA-BR-4191-01A-02D-1130-01	10	113659220	117341164	2482	0.569721
TCGA-BR-4191-01A-02D-1130-01	10	117341219	135225087	11473	0.159971
TCGA-BR-4191-01A-02D-1130-01	11	456120	10982296	5711	-0.549913
TCGA-BR-4191-01A-02D-1130-01	11	10989628	97185884	46751	0.000000
TCGA-BR-4191-01A-02D-1130-01	11	97192786	134132624	24345	-0.521858
TCGA-BR-4191-01A-02D-1130-01	12	889902	59486817	30403	0.000000
TCGA-BR-4191-01A-02D-1130-01	12	59488065	76856533	10465	0.520278
TCGA-BR-4191-01A-02D-1130-01	12	76859939	76887249	16	1.711171
TCGA-BR-4191-01A-02D-1130-01	12	76891199	84941429	4972	0.520278
TCGA-BR-4191-01A-02D-1130-01	12	84944715	85044033	89	0.000000
TCGA-BR-4191-01A-02D-1130-01	12	85046714	85372879	190	0.576297
TCGA-BR-4191-01A-02D-1130-01	12	85380694	133155338	27316	0.000000
TCGA-BR-4191-01A-02D-1130-01	13	19450806	36126713	10174	0.000000
TCGA-BR-4191-01A-02D-1130-01	13	36126775	41094729	3555	-0.541222
TCGA-BR-4191-01A-02D-1130-01	13	41098012	44458539	1975	0.000000
TCGA-BR-4191-01A-02D-1130-01	13	44460470	47462004	1868	-0.548856
TCGA-BR-4191-01A-02D-1130-01	13	47463623	55663346	3873	0.000000
TCGA-BR-4191-01A-02D-1130-01	13	55663801	55731261	60	-0.528695
TCGA-BR-4191-01A-02D-1130-01	13	55731881	66103890	4865	0.000000
TCGA-BR-4191-01A-02D-1130-01	13	66110900	66873357	478	1.049918
TCGA-BR-4191-01A-02D-1130-01	13	66883730	73630947	3590	0.000000
TCGA-BR-4191-01A-02D-1130-01	13	73639692	73704973	42	0.562834
TCGA-BR-4191-01A-02D-1130-01	13	73711007	98400987	14998	0.000000
TCGA-BR-4191-01A-02D-1130-01	13	98401940	98416654	13	-0.602011
TCGA-BR-4191-01A-02D-1130-01	13	98427818	106533228	5437	0.000000
TCGA-BR-4191-01A-02D-1130-01	13	106533592	114005813	5116	0.510064
TCGA-BR-4191-01A-02D-1130-01	13	114011249	114987458	234	0.394024
TCGA-BR-4191-01A-02D-1130-01	14	20501368	56015157	18745	0.000000
TCGA-BR-4191-01A-02D-1130-01	14	56016347	56053361	29	-0.527893
TCGA-BR-4191-01A-02D-1130-01	14	56057050	99819172	27605	0.000000
TCGA-BR-4191-01A-02D-1130-01	14	99822060	105986740	2773	-0.576030
TCGA-BR-4191-01A-02D-1130-01	15	23687685	24181808	365	0.000000
TCGA-BR-4191-01A-02D-1130-01	15	24186164	24245730	48	-0.595358
TCGA-BR-4191-01A-02D-1130-01	15	24246967	78552718	30112	0.000000
TCGA-BR-4191-01A-02D-1130-01	15	78558258	78569930	17	0.840174
TCGA-BR-4191-01A-02D-1130-01	15	78577207	93571796	8931	0.138615
TCGA-BR-4191-01A-02D-1130-01	15	93576982	101573283	4554	0.664386
TCGA-BR-4191-01A-02D-1130-01	15	101573652	101884307	181	0.138615
TCGA-BR-4191-01A-02D-1130-01	16	653503	6632888	2706	-0.556805
TCGA-BR-4191-01A-02D-1130-01	16	7132183	67204098	24450	0.000000
TCGA-BR-4191-01A-02D-1130-01	16	67205146	67235470	18	0.584126
TCGA-BR-4191-01A-02D-1130-01	16	67239754	78198533	5871	0.000000
TCGA-BR-4191-01A-02D-1130-01	16	78199045	78596521	472	-0.529245
TCGA-BR-4191-01A-02D-1130-01	16	78614214	89379936	6971	0.000000
TCGA-BR-4191-01A-02D-1130-01	17	987221	53440324	22328	0.000000
TCGA-BR-4191-01A-02D-1130-01	17	53440395	80917016	14371	0.534168
TCGA-BR-4191-01A-02D-1130-01	18	329586	14656198	8168	0.000000
TCGA-BR-4191-01A-02D-1130-01	18	14660482	39009683	12204	0.540872
TCGA-BR-4191-01A-02D-1130-01	18	39011156	49955005	7100	0.000000
TCGA-BR-4191-01A-02D-1130-01	18	49960407	77109240	14927	-0.540866
TCGA-BR-4191-01A-02D-1130-01	19	284018	58878226	23695	0.000000
TCGA-BR-4191-01A-02D-1130-01	20	456452	14661106	8902	0.000000
TCGA-BR-4191-01A-02D-1130-01	20	14662721	14681863	10	-0.582317
TCGA-BR-4191-01A-02D-1130-01	20	15165524	15405434	163	0.000000
TCGA-BR-4191-01A-02D-1130-01	20	15405818	15458904	44	-0.619001
TCGA-BR-4191-01A-02D-1130-01	20	15461635	35266674	10094	0.000000
TCGA-BR-4191-01A-02D-1130-01	20	35267038	35306102	18	0.668592
TCGA-BR-4191-01A-02D-1130-01	20	35313536	48043659	8433	0.000000
TCGA-BR-4191-01A-02D-1130-01	20	48043736	54054720	3912	0.843724
TCGA-BR-4191-01A-02D-1130-01	20	54062197	60778458	4974	0.187907
TCGA-BR-4191-01A-02D-1130-01	20	60781394	60810712	6	0.000000
TCGA-BR-4191-01A-02D-1130-01	20	60812749	62219837	456	1.003287
TCGA-BR-4191-01A-02D-1130-01	21	15372509	47678295	20397	0.000000
TCGA-BR-4191-01A-02D-1130-01	22	17423930	46242742	14583	0.000000
TCGA-BR-4191-01A-02D-1130-01	22	46256446	49331012	2159	-0.573453
TCGA-BR-4191-01A-02D-1130-01	X	3157107	31228219	12362	0.000000
TCGA-BR-4191-01A-02D-1130-01	X	31229699	31328127	68	-0.896157
TCGA-BR-4191-01A-02D-1130-01	X	31329056	89561929	21726	0.000000
TCGA-BR-4191-01A-02D-1130-01	X	89567023	101332370	4388	0.525050
TCGA-BR-4191-01A-02D-1130-01	X	101332780	113961329	5947	0.000000
TCGA-BR-4191-01A-02D-1130-01	X	113962845	116179271	719	0.493220
TCGA-BR-4191-01A-02D-1130-01	X	116179720	116193500	8	1.757649
TCGA-BR-4191-01A-02D-1130-01	X	116194582	121843677	2685	0.493220
TCGA-BR-4191-01A-02D-1130-01	X	121844853	126052557	2251	3.191201
TCGA-BR-4191-01A-02D-1130-01	X	126053019	133517508	3181	2.289972
TCGA-BR-4191-01A-02D-1130-01	X	133524940	144585811	4877	1.356270
TCGA-BR-4191-01A-02D-1130-01	X	144589795	149328039	2521	0.493220
TCGA-BR-4191-01A-02D-1130-01	X	149329128	154905589	1765	0.000000
TCGA-BR-4201-01A-01D-1130-01	1	3218610	54978948	27075	0.000000
TCGA-BR-4201-01A-01D-1130-01	1	54982467	55067992	47	0.811338
TCGA-BR-4201-01A-01D-1130-01	1	55070578	247812431	101477	0.000000
TCGA-BR-4201-01A-01D-1130-01	2	484222	242476062	130790	0.000000
TCGA-BR-4201-01A-01D-1130-01	3	2212571	197538677	105955	0.000000
TCGA-BR-4201-01A-01D-1130-01	4	1053934	188762240	102132	0.000000
TCGA-BR-4201-01A-01D-1130-01	5	914233	39786324	22964	0.000000
TCGA-BR-4201-01A-01D-1130-01	5	39823301	39831655	14	-0.934272
TCGA-BR-4201-01A-01D-1130-01	5	39835496	137711700	51167	0.000000
TCGA-BR-4201-01A-01D-1130-01	5	137717213	137851192	64	0.399122
TCGA-BR-4201-01A-01D-1130-01	5	137852692	180360469	25813	0.000000
TCGA-BR-4201-01A-01D-1130-01	6	1014281	56582357	33462	0.000000
TCGA-BR-4201-01A-01D-1130-01	6	56585086	57206485	273	0.324452
TCGA-BR-4201-01A-01D-1130-01	6	62234533	67231231	2435	0.000000
TCGA-BR-4201-01A-01D-1130-01	6	67236777	67978037	574	0.225013
TCGA-BR-4201-01A-01D-1130-01	6	67978618	89277819	11881	0.101310
TCGA-BR-4201-01A-01D-1130-01	6	89284114	91506655	1388	0.306737
TCGA-BR-4201-01A-01D-1130-01	6	91506974	170903919	45971	0.000000
TCGA-BR-4201-01A-01D-1130-01	7	708774	158385118	80979	0.000000
TCGA-BR-4201-01A-01D-1130-01	8	617885	114252954	61884	0.000000
TCGA-BR-4201-01A-01D-1130-01	8	114255482	114260974	5	-0.945734
TCGA-BR-4201-01A-01D-1130-01	8	114263899	145232496	19216	0.000000
TCGA-BR-4201-01A-01D-1130-01	9	789932	140938752	67661	0.000000
TCGA-BR-4201-01A-01D-1130-01	10	415240	135225087	80481	0.000000
TCGA-BR-4201-01A-01D-1130-01	11	456120	41008976	25477	0.000000
TCGA-BR-4201-01A-01D-1130-01	11	41015571	42793433	1236	-0.360373
TCGA-BR-4201-01A-01D-1130-01	11	42795097	134132624	50094	0.000000
TCGA-BR-4201-01A-01D-1130-01	12	889902	133155338	73451	0.000000
TCGA-BR-4201-01A-01D-1130-01	13	19450806	114987458	56278	0.000000
TCGA-BR-4201-01A-01D-1130-01	14	20501368	105986740	49152	0.000000
TCGA-BR-4201-01A-01D-1130-01	15	23687685	101884307	44208	0.000000
TCGA-BR-4201-01A-01D-1130-01	16	653503	78694209	33587	0.000000
TCGA-BR-4201-01A-01D-1130-01	16	78697680	79102823	237	-0.338086
TCGA-BR-4201-01A-01D-1130-01	16	79102861	89379936	6664	0.000000
TCGA-BR-4201-01A-01D-1130-01	17	987221	80917016	36699	0.000000
TCGA-BR-4201-01A-01D-1130-01	18	329586	77109240	42399	0.000000
TCGA-BR-4201-01A-01D-1130-01	19	284018	58878226	23695	0.000000
TCGA-BR-4201-01A-01D-1130-01	20	456452	62219837	37012	0.000000
TCGA-BR-4201-01A-01D-1130-01	21	15372509	47678295	20397	0.000000
TCGA-BR-4201-01A-01D-1130-01	22	17423930	49331012	16742	0.000000
TCGA-BR-4201-01A-01D-1130-01	X	3157107	154905589	62498	0.000000
TCGA-BR-4253-01A-01D-1130-01	1	3218610	14243517	5592	0.000000
TCGA-BR-4253-01A-01D-1130-01	1	14246274	14253821	10	-0.736951
TCGA-BR-4253-01A-01D-1130-01	1	14254540	174140810	77011	0.000000
TCGA-BR-4253-01A-01D-1130-01	1	174149291	174257965	43	-0.482496
TCGA-BR-4253-01A-01D-1130-01	1	174258877	247812431	45943	0.000000
TCGA-BR-4253-01A-01D-1130-01	2	484222	242476062	130790	0.000000
TCGA-BR-4253-01A-01D-1130-01	3	2212571	6629318	2088	0.000000
TCGA-BR-4253-01A-01D-1130-01	3	6629704	7283715	410	-0.400745
TCGA-BR-4253-01A-01D-1130-01	3	7284138	52182944	25935	0.000000
TCGA-BR-4253-01A-01D-1130-01	3	52182959	59701430	4788	-0.408287
TCGA-BR-4253-01A-01D-1130-01	3	59701446	197538677	72734	0.000000
TCGA-BR-4253-01A-01D-1130-01	4	1053934	188762240	102132	0.000000
TCGA-BR-4253-01A-01D-1130-01	5	914233	80717611	43008	0.000000
TCGA-BR-4253-01A-01D-1130-01	5	80718561	80778735	37	-0.439454
TCGA-BR-4253-01A-01D-1130-01	5	80779460	180360469	56977	0.000000
TCGA-BR-4253-01A-01D-1130-01	6	1014281	170903919	95984	0.000000
TCGA-BR-4253-01A-01D-1130-01	7	708774	110700523	56067	0.000000
TCGA-BR-4253-01A-01D-1130-01	7	110704702	110771561	53	-0.416805
TCGA-BR-4253-01A-01D-1130-01	7	110771832	158385118	24859	0.000000
TCGA-BR-4253-01A-01D-1130-01	8	617885	145232496	81105	0.000000
TCGA-BR-4253-01A-01D-1130-01	9	789932	8824433	4967	0.000000
TCGA-BR-4253-01A-01D-1130-01	9	8826278	8899516	62	-0.290903
TCGA-BR-4253-01A-01D-1130-01	9	8900067	9767971	426	-0.647285
TCGA-BR-4253-01A-01D-1130-01	9	9768713	140938752	62206	0.000000
TCGA-BR-4253-01A-01D-1130-01	10	415240	135225087	80481	0.000000
TCGA-BR-4253-01A-01D-1130-01	11	456120	134132624	76807	0.000000
TCGA-BR-4253-01A-01D-1130-01	12	889902	91286588	49289	0.000000
TCGA-BR-4253-01A-01D-1130-01	12	91290766	91318684	25	-0.833139
TCGA-BR-4253-01A-01D-1130-01	12	91323019	133155338	24137	0.000000
TCGA-BR-4253-01A-01D-1130-01	13	19450806	88182648	39239	0.000000
TCGA-BR-4253-01A-01D-1130-01	13	88185721	88275764	61	0.715466
TCGA-BR-4253-01A-01D-1130-01	13	88276791	114987458	16978	0.000000
TCGA-BR-4253-01A-01D-1130-01	14	20501368	105986740	49152	0.000000
TCGA-BR-4253-01A-01D-1130-01	15	23687685	101884307	44208	0.000000
TCGA-BR-4253-01A-01D-1130-01	16	653503	78573628	33486	0.000000
TCGA-BR-4253-01A-01D-1130-01	16	78573843	78749341	160	-0.619964
TCGA-BR-4253-01A-01D-1130-01	16	78749683	89379936	6842	0.000000
TCGA-BR-4253-01A-01D-1130-01	17	987221	80917016	36699	0.000000
TCGA-BR-4253-01A-01D-1130-01	18	329586	77109240	42399	0.000000
TCGA-BR-4253-01A-01D-1130-01	19	284018	58878226	23695	0.000000
TCGA-BR-4253-01A-01D-1130-01	20	456452	62219837	37012	0.000000
TCGA-BR-4253-01A-01D-1130-01	21	15372509	47678295	20397	0.000000
TCGA-BR-4253-01A-01D-1130-01	22	17423930	49331012	16742	0.000000
TCGA-BR-4253-01A-01D-1130-01	X	3157107	154905589	62498	0.000000
TCGA-BR-4255-01A-01D-1130-01	1	3218610	7822957	2832	0.000000
TCGA-BR-4255-01A-01D-1130-01	1	7823518	10468718	1226	-0.387834
TCGA-BR-4255-01A-01D-1130-01	1	10484416	26135894	8202	0.000000
TCGA-BR-4255-01A-01D-1130-01	1	26137025	28134122	771	-0.380218
TCGA-BR-4255-01A-01D-1130-01	1	28136533	39525706	6004	0.000000
TCGA-BR-4255-01A-01D-1130-01	1	39527422	39937413	193	-0.424620
TCGA-BR-4255-01A-01D-1130-01	1	39940035	94931709	33211	0.000000
TCGA-BR-4255-01A-01D-1130-01	1	94933789	95756826	622	-0.394080
TCGA-BR-4255-01A-01D-1130-01	1	95757160	198537470	44030	0.000000
TCGA-BR-4255-01A-01D-1130-01	1	198539170	247812431	31508	0.179954
TCGA-BR-4255-01A-01D-1130-01	2	484222	35000268	20700	0.000000
TCGA-BR-4255-01A-01D-1130-01	2	35035086	35057000	5	-0.986251
TCGA-BR-4255-01A-01D-1130-01	2	35072575	103039743	32885	0.000000
TCGA-BR-4255-01A-01D-1130-01	2	103041846	103258667	181	0.367076
TCGA-BR-4255-01A-01D-1130-01	2	103260445	242476062	77019	0.000000
TCGA-BR-4255-01A-01D-1130-01	3	2212571	137989340	75524	0.000000
TCGA-BR-4255-01A-01D-1130-01	3	137990424	197538677	30431	0.200417
TCGA-BR-4255-01A-01D-1130-01	4	1053934	141720321	77081	0.000000
TCGA-BR-4255-01A-01D-1130-01	4	141723442	141735597	10	-0.687072
TCGA-BR-4255-01A-01D-1130-01	4	141738896	188762240	25041	0.000000
TCGA-BR-4255-01A-01D-1130-01	5	914233	180360469	100022	0.000000
TCGA-BR-4255-01A-01D-1130-01	6	1014281	156469735	88418	0.000000
TCGA-BR-4255-01A-01D-1130-01	6	156471065	170903919	7566	0.138895
TCGA-BR-4255-01A-01D-1130-01	7	708774	89901753	44911	0.000000
TCGA-BR-4255-01A-01D-1130-01	7	89902165	90299464	168	0.408006
TCGA-BR-4255-01A-01D-1130-01	7	90305042	93429314	2007	0.000000
TCGA-BR-4255-01A-01D-1130-01	7	93429798	93940414	307	0.384068
TCGA-BR-4255-01A-01D-1130-01	7	93944235	102743954	4020	0.898789
TCGA-BR-4255-01A-01D-1130-01	7	102760022	158385118	29566	0.000000
TCGA-BR-4255-01A-01D-1130-01	8	617885	2707196	738	0.000000
TCGA-BR-4255-01A-01D-1130-01	8	2708112	3095926	322	3.491805
TCGA-BR-4255-01A-01D-1130-01	8	3101230	6483670	1728	0.000000
TCGA-BR-4255-01A-01D-1130-01	8	6487838	6488733	5	-0.965381
TCGA-BR-4255-01A-01D-1130-01	8	6488921	6540241	43	0.000000
TCGA-BR-4255-01A-01D-1130-01	8	6543546	6584293	23	3.464623
TCGA-BR-4255-01A-01D-1130-01	8	6584646	6585879	6	2.565916
TCGA-BR-4255-01A-01D-1130-01	8	6586034	6788480	167	3.464623
TCGA-BR-4255-01A-01D-1130-01	8	6789200	8829123	539	0.000000
TCGA-BR-4255-01A-01D-1130-01	8	8831662	9271052	187	3.491805
TCGA-BR-4255-01A-01D-1130-01	8	9305730	9973304	404	0.000000
TCGA-BR-4255-01A-01D-1130-01	8	10377484	10614275	153	3.491805
TCGA-BR-4255-01A-01D-1130-01	8	10615876	11177372	430	0.000000
TCGA-BR-4255-01A-01D-1130-01	8	11182148	11649069	268	3.332709
TCGA-BR-4255-01A-01D-1130-01	8	12562455	128502045	66002	0.000000
TCGA-BR-4255-01A-01D-1130-01	8	128504497	128533931	30	-1.292893
TCGA-BR-4255-01A-01D-1130-01	8	128545383	145232496	10060	0.224933
TCGA-BR-4255-01A-01D-1130-01	9	789932	140938752	67661	0.000000
TCGA-BR-4255-01A-01D-1130-01	10	415240	28393824	19221	0.000000
TCGA-BR-4255-01A-01D-1130-01	10	28400604	31812187	2574	0.424254
TCGA-BR-4255-01A-01D-1130-01	10	31816283	135225087	58686	0.000000
TCGA-BR-4255-01A-01D-1130-01	11	456120	2462205	589	0.000000
TCGA-BR-4255-01A-01D-1130-01	11	2468267	3133174	315	-0.395338
TCGA-BR-4255-01A-01D-1130-01	11	3140100	134132624	75903	0.000000
TCGA-BR-4255-01A-01D-1130-01	12	889902	25334354	14092	0.000000
TCGA-BR-4255-01A-01D-1130-01	12	25337292	26411702	874	3.647127
TCGA-BR-4255-01A-01D-1130-01	12	26415195	26776294	267	2.504252
TCGA-BR-4255-01A-01D-1130-01	12	26778814	30550447	2438	0.392878
TCGA-BR-4255-01A-01D-1130-01	12	30550521	114131835	45931	0.000000
TCGA-BR-4255-01A-01D-1130-01	12	114137465	132346251	9726	0.162537
TCGA-BR-4255-01A-01D-1130-01	12	132349177	133155338	123	-0.215401
TCGA-BR-4255-01A-01D-1130-01	13	19450806	114987458	56278	0.000000
TCGA-BR-4255-01A-01D-1130-01	14	20501368	105986740	49152	0.000000
TCGA-BR-4255-01A-01D-1130-01	15	23687685	101884307	44208	0.000000
TCGA-BR-4255-01A-01D-1130-01	16	653503	89379936	40488	0.000000
TCGA-BR-4255-01A-01D-1130-01	17	987221	15837840	7435	0.000000
TCGA-BR-4255-01A-01D-1130-01	17	15838699	17434141	752	0.343780
TCGA-BR-4255-01A-01D-1130-01	17	17436739	80917016	28512	0.000000
TCGA-BR-4255-01A-01D-1130-01	18	329586	77109240	42399	0.000000
TCGA-BR-4255-01A-01D-1130-01	19	284018	58878226	23695	0.000000
TCGA-BR-4255-01A-01D-1130-01	20	456452	62219837	37012	0.000000
TCGA-BR-4255-01A-01D-1130-01	21	15372509	47678295	20397	0.000000
TCGA-BR-4255-01A-01D-1130-01	22	17423930	49331012	16742	0.000000
TCGA-BR-4255-01A-01D-1130-01	X	3157107	86784177	32958	0.000000
TCGA-BR-4255-01A-01D-1130-01	X	86788939	86808168	13	-1.090557
TCGA-BR-4255-01A-01D-1130-01	X	86813962	154905589	29527	0.000000
TCGA-BR-4256-01A-01D-1130-01	1	3218610	247812431	128599	0.000000
TCGA-BR-4256-01A-01D-1130-01	2	484222	199695759	105347	0.000000
TCGA-BR-4256-01A-01D-1130-01	2	199695846	199705667	8	-0.829653
TCGA-BR-4256-01A-01D-1130-01	2	199709505	242476062	25435	0.000000
TCGA-BR-4256-01A-01D-1130-01	3	2212571	197538677	105955	0.000000
TCGA-BR-4256-01A-01D-1130-01	4	1053934	188762240	102132	0.000000
TCGA-BR-4256-01A-01D-1130-01	5	914233	180360469	100022	0.000000
TCGA-BR-4256-01A-01D-1130-01	6	1014281	141324673	78542	0.000000
TCGA-BR-4256-01A-01D-1130-01	6	141324963	141327019	5	1.945204
TCGA-BR-4256-01A-01D-1130-01	6	141329638	145118644	2246	0.000000
TCGA-BR-4256-01A-01D-1130-01	6	145123117	145123741	5	-1.056285
TCGA-BR-4256-01A-01D-1130-01	6	145125698	170903919	15186	0.000000
TCGA-BR-4256-01A-01D-1130-01	7	708774	158385118	80979	0.000000
TCGA-BR-4256-01A-01D-1130-01	8	617885	145232496	81105	0.000000
TCGA-BR-4256-01A-01D-1130-01	9	789932	16080698	8815	0.000000
TCGA-BR-4256-01A-01D-1130-01	9	16080849	16081749	7	-1.079110
TCGA-BR-4256-01A-01D-1130-01	9	16082194	140938752	58839	0.000000
TCGA-BR-4256-01A-01D-1130-01	10	415240	135225087	80481	0.000000
TCGA-BR-4256-01A-01D-1130-01	11	456120	134132624	76807	0.000000
TCGA-BR-4256-01A-01D-1130-01	12	889902	133155338	73451	0.000000
TCGA-BR-4256-01A-01D-1130-01	13	19450806	114987458	56278	0.000000
TCGA-BR-4256-01A-01D-1130-01	14	20501368	105986740	49152	0.000000
TCGA-BR-4256-01A-01D-1130-01	15	23687685	101884307	44208	0.000000
TCGA-BR-4256-01A-01D-1130-01	16	653503	89379936	40488	0.000000
TCGA-BR-4256-01A-01D-1130-01	17	987221	80917016	36699	0.000000
TCGA-BR-4256-01A-01D-1130-01	18	329586	77109240	42399	0.000000
TCGA-BR-4256-01A-01D-1130-01	19	284018	58878226	23695	0.000000
TCGA-BR-4256-01A-01D-1130-01	20	456452	62219837	37012	0.000000
TCGA-BR-4256-01A-01D-1130-01	21	15372509	47678295	20397	0.000000
TCGA-BR-4256-01A-01D-1130-01	22	17423930	29761558	4636	0.000000
TCGA-BR-4256-01A-01D-1130-01	22	29762170	29832235	44	0.751362
TCGA-BR-4256-01A-01D-1130-01	22	29832775	49331012	12062	0.000000
TCGA-BR-4256-01A-01D-1130-01	X	3157107	154905589	62498	0.000000
TCGA-BR-4257-01A-01D-1130-01	1	3218610	67775287	36316	0.000000
TCGA-BR-4257-01A-01D-1130-01	1	67775936	67776860	6	-0.816349
TCGA-BR-4257-01A-01D-1130-01	1	67781531	113755018	27036	0.000000
TCGA-BR-4257-01A-01D-1130-01	1	113755070	113784170	15	-0.472978
TCGA-BR-4257-01A-01D-1130-01	1	113785803	247812431	65226	0.000000
TCGA-BR-4257-01A-01D-1130-01	2	484222	600828	90	-0.112247
TCGA-BR-4257-01A-01D-1130-01	2	600969	242476062	130700	0.000000
TCGA-BR-4257-01A-01D-1130-01	3	2212571	11635934	5459	0.000000
TCGA-BR-4257-01A-01D-1130-01	3	11637535	11640939	6	-0.617097
TCGA-BR-4257-01A-01D-1130-01	3	11641535	174716785	88929	0.000000
TCGA-BR-4257-01A-01D-1130-01	3	174716956	174823833	64	-0.389286
TCGA-BR-4257-01A-01D-1130-01	3	174826589	179090067	2036	0.000000
TCGA-BR-4257-01A-01D-1130-01	3	179097797	179160978	32	0.800897
TCGA-BR-4257-01A-01D-1130-01	3	179163520	197538677	9429	0.000000
TCGA-BR-4257-01A-01D-1130-01	4	1053934	188762240	102132	0.000000
TCGA-BR-4257-01A-01D-1130-01	5	914233	100999874	52899	0.000000
TCGA-BR-4257-01A-01D-1130-01	5	101300621	101724523	206	-0.479456
TCGA-BR-4257-01A-01D-1130-01	5	101724925	180360469	46917	0.000000
TCGA-BR-4257-01A-01D-1130-01	6	1014281	170903919	95984	0.000000
TCGA-BR-4257-01A-01D-1130-01	7	708774	35848258	19808	0.000000
TCGA-BR-4257-01A-01D-1130-01	7	35850850	35952872	64	-0.326464
TCGA-BR-4257-01A-01D-1130-01	7	35953234	158385118	61107	0.000000
TCGA-BR-4257-01A-01D-1130-01	8	617885	60553794	31910	0.000000
TCGA-BR-4257-01A-01D-1130-01	8	60554196	60560583	6	-0.446632
TCGA-BR-4257-01A-01D-1130-01	8	60562841	145232496	49189	0.000000
TCGA-BR-4257-01A-01D-1130-01	9	789932	140938752	67661	0.000000
TCGA-BR-4257-01A-01D-1130-01	10	415240	135225087	80481	0.000000
TCGA-BR-4257-01A-01D-1130-01	11	456120	41410806	25776	0.000000
TCGA-BR-4257-01A-01D-1130-01	11	41412014	42168177	497	-0.313538
TCGA-BR-4257-01A-01D-1130-01	11	42168391	118336902	39738	0.000000
TCGA-BR-4257-01A-01D-1130-01	11	118336966	118338468	7	-0.321817
TCGA-BR-4257-01A-01D-1130-01	11	118338491	118931099	373	0.111186
TCGA-BR-4257-01A-01D-1130-01	11	118931238	134132624	10416	0.000000
TCGA-BR-4257-01A-01D-1130-01	12	889902	117529526	65800	0.000000
TCGA-BR-4257-01A-01D-1130-01	12	117535110	117551768	5	-0.896077
TCGA-BR-4257-01A-01D-1130-01	12	117551991	133155338	7646	0.000000
TCGA-BR-4257-01A-01D-1130-01	13	19450806	114987458	56278	0.000000
TCGA-BR-4257-01A-01D-1130-01	14	20501368	105986740	49152	0.000000
TCGA-BR-4257-01A-01D-1130-01	15	23687685	68047015	24846	0.000000
TCGA-BR-4257-01A-01D-1130-01	15	68047107	68071805	20	-0.410200
TCGA-BR-4257-01A-01D-1130-01	15	68072075	101884307	19342	0.000000
TCGA-BR-4257-01A-01D-1130-01	16	653503	87401744	39989	0.000000
TCGA-BR-4257-01A-01D-1130-01	16	87404860	89379936	499	0.125856
TCGA-BR-4257-01A-01D-1130-01	17	987221	80917016	36699	0.000000
TCGA-BR-4257-01A-01D-1130-01	18	329586	77109240	42399	0.000000
TCGA-BR-4257-01A-01D-1130-01	19	284018	58878226	23695	0.000000
TCGA-BR-4257-01A-01D-1130-01	20	456452	7475756	4238	0.000000
