"var","hr","pval","hr_ci95"
"SOS1_cna",0.8,"4.03e-01","0.5 to 1.4"
"age.cat>=65",1.4,"1.59e-01","0.9 to 2.2"
"gendermale",1,"9.49e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.54e-01","0.6 to 3.1"
"tnm_stageIII",2.5,"2.35e-02","1.1 to 5.4"
"tnm_stageIV",3.8,"5.97e-03","1.5 to 9.8"
"TMB.cathigh",0.7,"1.17e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.58e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.89e-01","0.5 to 1.7"
"SOS1_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.4,"1.82e-01","0.9 to 2.1"
"gendermale",1,"9.52e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.26e-01","0.6 to 2.9"
"tnm_stageIII",2.4,"2.88e-02","1.1 to 5.2"
"tnm_stageIV",3.6,"7.79e-03","1.4 to 9.4"
"TMB.cathigh",0.7,"1.14e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"2.99e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.61e-01","0.5 to 1.7"
"CASP8_cna",0.8,"2.89e-01","0.5 to 1.2"
"age.cat>=65",1.4,"1.63e-01","0.9 to 2.1"
"gendermale",1,"9.99e-01","0.6 to 1.6"
"tnm_stageII",1.3,"5.10e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"3.54e-02","1.1 to 5"
"tnm_stageIV",3.5,"9.29e-03","1.4 to 9.2"
"TMB.cathigh",0.7,"1.36e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.42e-01","0.5 to 1.3"
"PDL1.cathigh",0.9,"7.77e-01","0.5 to 1.7"
"CASP8_mut",1.4,"2.74e-01","0.8 to 2.6"
"age.cat>=65",1.3,"2.02e-01","0.9 to 2.1"
"gendermale",1,"9.91e-01","0.6 to 1.6"
"tnm_stageII",1.3,"5.50e-01","0.6 to 2.9"
"tnm_stageIII",2.4,"2.95e-02","1.1 to 5.2"
"tnm_stageIV",3.7,"7.47e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"8.10e-02","0.4 to 1.1"
"PDL1.catmed",0.8,"3.19e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.88e-01","0.5 to 1.7"
"CTLA4_cna",0.9,"5.40e-01","0.6 to 1.3"
"age.cat>=65",1.4,"1.72e-01","0.9 to 2.1"
"gendermale",1,"9.97e-01","0.6 to 1.6"
"tnm_stageII",1.3,"5.23e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"3.34e-02","1.1 to 5.1"
"tnm_stageIV",3.6,"9.31e-03","1.4 to 9.3"
"TMB.cathigh",0.7,"1.17e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"3.08e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.05e-01","0.5 to 1.7"
"DNER_cna",0.8,"3.40e-01","0.5 to 1.2"
"age.cat>=65",1.4,"1.81e-01","0.9 to 2.1"
"gendermale",1,"9.91e-01","0.6 to 1.6"
"tnm_stageII",1.3,"5.29e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"3.66e-02","1.1 to 5"
"tnm_stageIV",3.7,"7.33e-03","1.4 to 9.4"
"TMB.cathigh",0.7,"1.00e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"3.23e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.20e-01","0.5 to 1.7"
"DNER_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.4,"1.56e-01","0.9 to 2.2"
"gendermale",1,"9.57e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.70e-01","0.6 to 3"
"tnm_stageIII",2.5,"2.36e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"6.78e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.26e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"2.98e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.58e-01","0.5 to 1.8"
"PDCD1_cna",1.2,"3.76e-01","0.8 to 1.7"
"age.cat>=65",1.4,"1.72e-01","0.9 to 2.1"
"gendermale",1,"9.10e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.44e-01","0.6 to 3.1"
"tnm_stageIII",2.6,"1.92e-02","1.2 to 5.7"
"tnm_stageIV",3.7,"7.25e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.11e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.86e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.75e-01","0.5 to 1.8"
"PDCD1_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"1.91e-01","0.9 to 2.1"
"gendermale",1,"9.52e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.25e-01","0.6 to 2.9"
"tnm_stageIII",2.4,"2.89e-02","1.1 to 5.2"
"tnm_stageIV",3.6,"7.95e-03","1.4 to 9.4"
"TMB.cathigh",0.7,"1.12e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"2.92e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.74e-01","0.5 to 1.7"
"SLC22A14_cna",0.8,"2.62e-01","0.6 to 1.2"
"age.cat>=65",1.4,"1.66e-01","0.9 to 2.1"
"gendermale",1,"9.43e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.90e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.38e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"6.82e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.11e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"3.35e-01","0.5 to 1.3"
"PDL1.cathigh",1,"8.88e-01","0.5 to 1.7"
"PIK3CA_cna",1.1,"6.60e-01","0.8 to 1.5"
"age.cat>=65",1.4,"1.79e-01","0.9 to 2.1"
"gendermale",1,"9.28e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.09e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.90e-02","1.1 to 5.2"
"tnm_stageIV",3.7,"6.76e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.06e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.89e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.72e-01","0.5 to 1.7"
"PIK3CA_mut",0.8,"7.71e-01","0.1 to 4.2"
"age.cat>=65",1.3,"1.98e-01","0.9 to 2.1"
"gendermale",1,"9.38e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.94e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.52e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"7.20e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.12e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"3.05e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.55e-01","0.5 to 1.7"
"CXCL9_cna",1.2,"3.88e-01","0.8 to 1.8"
"age.cat>=65",1.4,"1.61e-01","0.9 to 2.1"
"gendermale",1,"8.78e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.39e-01","0.6 to 3.1"
"tnm_stageIII",2.6,"1.94e-02","1.2 to 5.6"
"tnm_stageIV",4.1,"4.66e-03","1.5 to 10.9"
"TMB.cathigh",0.7,"8.49e-02","0.4 to 1.1"
"PDL1.catmed",0.7,"2.84e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.61e-01","0.5 to 1.7"
"CXCL10_cna",1.2,"3.88e-01","0.8 to 1.8"
"age.cat>=65",1.4,"1.61e-01","0.9 to 2.1"
"gendermale",1,"8.78e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.39e-01","0.6 to 3.1"
"tnm_stageIII",2.6,"1.94e-02","1.2 to 5.6"
"tnm_stageIV",4.1,"4.66e-03","1.5 to 10.9"
"TMB.cathigh",0.7,"8.49e-02","0.4 to 1.1"
"PDL1.catmed",0.7,"2.84e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.61e-01","0.5 to 1.7"
"CXCL11_cna",1.2,"3.88e-01","0.8 to 1.8"
"age.cat>=65",1.4,"1.61e-01","0.9 to 2.1"
"gendermale",1,"8.78e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.39e-01","0.6 to 3.1"
"tnm_stageIII",2.6,"1.94e-02","1.2 to 5.6"
"tnm_stageIV",4.1,"4.66e-03","1.5 to 10.9"
"TMB.cathigh",0.7,"8.49e-02","0.4 to 1.1"
"PDL1.catmed",0.7,"2.84e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.61e-01","0.5 to 1.7"
"TET2_cna",1.2,"4.71e-01","0.8 to 1.8"
"age.cat>=65",1.4,"1.70e-01","0.9 to 2.1"
"gendermale",1,"8.91e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.53e-01","0.6 to 3.1"
"tnm_stageIII",2.5,"2.21e-02","1.1 to 5.4"
"tnm_stageIV",3.9,"5.37e-03","1.5 to 10.3"
"TMB.cathigh",0.7,"8.97e-02","0.4 to 1.1"
"PDL1.catmed",0.7,"2.84e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.66e-01","0.5 to 1.7"
"TET2_mut",0.9,"8.59e-01","0.3 to 2.4"
"age.cat>=65",1.4,"1.80e-01","0.9 to 2.1"
"gendermale",1,"9.63e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.87e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.53e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"7.02e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.18e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"2.91e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.83e-01","0.5 to 1.8"
"IL2_cna",1.1,"6.82e-01","0.7 to 1.6"
"age.cat>=65",1.4,"1.74e-01","0.9 to 2.1"
"gendermale",1,"8.92e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.80e-01","0.6 to 3"
"tnm_stageIII",2.5,"2.41e-02","1.1 to 5.4"
"tnm_stageIV",3.8,"6.38e-03","1.5 to 9.9"
"TMB.cathigh",0.7,"9.85e-02","0.4 to 1.1"
"PDL1.catmed",0.7,"2.89e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.90e-01","0.5 to 1.8"
"IRF1_cna",1.2,"2.88e-01","0.8 to 1.8"
"age.cat>=65",1.3,"1.85e-01","0.9 to 2.1"
"gendermale",1,"9.39e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.53e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"3.12e-02","1.1 to 5.1"
"tnm_stageIV",3.4,"1.37e-02","1.3 to 8.8"
"TMB.cathigh",0.7,"1.16e-01","0.5 to 1.1"
"PDL1.catmed",0.7,"2.25e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"7.28e-01","0.5 to 1.7"
"IRF1_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"2.00e-01","0.9 to 2.1"
"gendermale",1,"9.76e-01","0.6 to 1.6"
"tnm_stageII",1.3,"4.76e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.60e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"6.83e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.06e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"3.14e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.63e-01","0.5 to 1.7"
"HAVCR2_cna",1.1,"7.93e-01","0.7 to 1.6"
"age.cat>=65",1.4,"1.81e-01","0.9 to 2.1"
"gendermale",1,"9.52e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.24e-01","0.6 to 2.9"
"tnm_stageIII",2.4,"2.92e-02","1.1 to 5.2"
"tnm_stageIV",3.6,"8.12e-03","1.4 to 9.4"
"TMB.cathigh",0.7,"1.05e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.82e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.34e-01","0.5 to 1.7"
"TAP1_cna",1.2,"2.45e-01","0.9 to 1.8"
"age.cat>=65",1.3,"2.51e-01","0.8 to 2"
"gendermale",1,"9.86e-01","0.6 to 1.6"
"tnm_stageII",1.3,"5.55e-01","0.6 to 2.9"
"tnm_stageIII",2.4,"2.95e-02","1.1 to 5.2"
"tnm_stageIV",3.7,"7.51e-03","1.4 to 9.4"
"TMB.cathigh",0.7,"1.24e-01","0.5 to 1.1"
"PDL1.catmed",0.7,"2.72e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.63e-01","0.5 to 1.7"
"TAP1_mut",1,"9.09e-01","0.6 to 1.8"
"age.cat>=65",1.3,"1.90e-01","0.9 to 2.1"
"gendermale",1,"9.53e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.98e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.56e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"7.03e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.09e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.90e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.49e-01","0.5 to 1.7"
"IFNGR1_cna",0.7,"1.24e-01","0.5 to 1.1"
"age.cat>=65",1.4,"1.32e-01","0.9 to 2.2"
"gendermale",1,"9.40e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.70e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.55e-02","1.1 to 5.3"
"tnm_stageIV",4.2,"3.38e-03","1.6 to 11.2"
"TMB.cathigh",0.7,"1.51e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.32e-01","0.5 to 1.3"
"PDL1.cathigh",0.9,"7.53e-01","0.5 to 1.7"
"IFNGR1_mut",NA," NA","NA to NA"
"age.cat>=65",1.4,"1.83e-01","0.9 to 2.1"
"gendermale",1,"9.45e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.99e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.57e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"7.04e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.09e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"2.91e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.59e-01","0.5 to 1.7"
"MUC17_cna",1.3,"1.56e-01","0.9 to 1.8"
"age.cat>=65",1.3,"2.17e-01","0.8 to 2.1"
"gendermale",1,"9.53e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.24e-01","0.6 to 3.1"
"tnm_stageIII",2.6,"1.89e-02","1.2 to 5.6"
"tnm_stageIV",4.2,"3.89e-03","1.6 to 11"
"TMB.cathigh",0.7,"1.07e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"1.80e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"8.61e-01","0.5 to 1.7"
"MUC17_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"1.93e-01","0.9 to 2.1"
"gendermale",1,"9.20e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.62e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"3.19e-02","1.1 to 5.1"
"tnm_stageIV",3.6,"8.78e-03","1.4 to 9.2"
"TMB.cathigh",0.7,"1.26e-01","0.5 to 1.1"
"PDL1.catmed",0.7,"2.80e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.19e-01","0.5 to 1.7"
"MET_cna",1,"8.03e-01","0.8 to 1.4"
"age.cat>=65",1.4,"1.83e-01","0.9 to 2.1"
"gendermale",1,"9.42e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.82e-01","0.6 to 3"
"tnm_stageIII",2.5,"2.49e-02","1.1 to 5.4"
"tnm_stageIV",3.7,"6.88e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.07e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.78e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.47e-01","0.5 to 1.7"
"MET_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.3,"2.91e-01","0.8 to 2"
"gendermale",1,"8.80e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.97e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.58e-02","1.1 to 5.3"
"tnm_stageIV",4.1,"3.61e-03","1.6 to 10.5"
"TMB.cathigh",0.8,"2.13e-01","0.5 to 1.2"
"PDL1.catmed",0.8,"3.56e-01","0.5 to 1.3"
"PDL1.cathigh",1,"9.59e-01","0.5 to 1.8"
"IDO1_cna",1.3,"1.21e-01","0.9 to 1.7"
"age.cat>=65",1.4,"1.53e-01","0.9 to 2.2"
"gendermale",1,"9.08e-01","0.7 to 1.6"
"tnm_stageII",1.3,"4.88e-01","0.6 to 3"
"tnm_stageIII",2.6,"1.61e-02","1.2 to 5.7"
"tnm_stageIV",3.9,"4.84e-03","1.5 to 10.1"
"TMB.cathigh",0.7,"9.25e-02","0.4 to 1.1"
"PDL1.catmed",0.7,"2.13e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"7.83e-01","0.5 to 1.7"
"JAK2_cna",1.1,"7.02e-01","0.8 to 1.4"
"age.cat>=65",1.4,"1.77e-01","0.9 to 2.1"
"gendermale",1,"9.15e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.66e-01","0.6 to 3.1"
"tnm_stageIII",2.5,"2.38e-02","1.1 to 5.4"
"tnm_stageIV",3.9,"6.98e-03","1.4 to 10.4"
"TMB.cathigh",0.7,"1.02e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.75e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.16e-01","0.5 to 1.7"
"JAK2_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",1.4,"1.73e-01","0.9 to 2.1"
"gendermale",1,"9.69e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.81e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.56e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"6.95e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.14e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"2.94e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.92e-01","0.5 to 1.8"
"CD274_cna",1,"7.85e-01","0.8 to 1.3"
"age.cat>=65",1.4,"1.80e-01","0.9 to 2.1"
"gendermale",1,"9.28e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.78e-01","0.6 to 3"
"tnm_stageIII",2.5,"2.47e-02","1.1 to 5.4"
"tnm_stageIV",3.8,"7.54e-03","1.4 to 10.2"
"TMB.cathigh",0.7,"1.04e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.79e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.27e-01","0.5 to 1.7"
"COL5A1_cna",0.8,"1.10e-01","0.5 to 1.1"
"age.cat>=65",1.3,"1.90e-01","0.9 to 2.1"
"gendermale",1,"9.76e-01","0.6 to 1.6"
"tnm_stageII",1.3,"5.76e-01","0.6 to 2.8"
"tnm_stageIII",2.3,"3.99e-02","1 to 5"
"tnm_stageIV",3.8,"6.35e-03","1.5 to 9.7"
"TMB.cathigh",0.8,"2.16e-01","0.5 to 1.2"
"PDL1.catmed",0.8,"3.36e-01","0.5 to 1.3"
"PDL1.cathigh",0.9,"8.08e-01","0.5 to 1.7"
"COL5A1_mut",1.8,"6.84e-02","1 to 3.4"
"age.cat>=65",1.3,"2.47e-01","0.8 to 2"
"gendermale",1.1,"8.30e-01","0.7 to 1.7"
"tnm_stageII",1.4,"4.32e-01","0.6 to 3.1"
"tnm_stageIII",2.5,"2.14e-02","1.1 to 5.4"
"tnm_stageIV",3.6,"8.59e-03","1.4 to 9.2"
"TMB.cathigh",0.7,"7.36e-02","0.4 to 1"
"PDL1.catmed",0.8,"3.70e-01","0.5 to 1.3"
"PDL1.cathigh",1,"8.94e-01","0.5 to 1.8"
"ARID5B_cna",0.9,"4.06e-01","0.6 to 1.2"
"age.cat>=65",1.4,"1.67e-01","0.9 to 2.1"
"gendermale",1,"9.52e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.95e-01","0.6 to 3"
"tnm_stageIII",2.5,"2.33e-02","1.1 to 5.3"
"tnm_stageIV",3.9,"5.57e-03","1.5 to 10.1"
"TMB.cathigh",0.7,"1.11e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.58e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.09e-01","0.5 to 1.7"
"ARID5B_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.4,"1.84e-01","0.9 to 2.1"
"gendermale",1,"9.42e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.71e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.59e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"7.03e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.23e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.05e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.89e-01","0.5 to 1.7"
"OVOL1_cna",0.8,"4.30e-01","0.5 to 1.3"
"age.cat>=65",1.3,"2.00e-01","0.9 to 2.1"
"gendermale",1,"9.25e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.94e-01","0.6 to 3"
"tnm_stageIII",2.5,"2.30e-02","1.1 to 5.4"
"tnm_stageIV",3.9,"5.24e-03","1.5 to 10.3"
"TMB.cathigh",0.7,"9.99e-02","0.4 to 1.1"
"PDL1.catmed",0.8,"3.01e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.94e-01","0.5 to 1.8"
"LAG3_cna",0.7,"4.89e-02","0.5 to 1"
"age.cat>=65",1.4,"1.64e-01","0.9 to 2.1"
"gendermale",1,"9.62e-01","0.6 to 1.6"
"tnm_stageII",1.4,"3.78e-01","0.6 to 3.3"
"tnm_stageIII",2.7,"1.37e-02","1.2 to 6"
"tnm_stageIV",3.6,"7.54e-03","1.4 to 9.4"
"TMB.cathigh",0.7,"1.79e-01","0.5 to 1.2"
"PDL1.catmed",0.7,"2.39e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"6.57e-01","0.5 to 1.6"
"ARID2_cna",0.8,"1.54e-01","0.5 to 1.1"
"age.cat>=65",1.4,"1.22e-01","0.9 to 2.2"
"gendermale",1,"9.53e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.30e-01","0.6 to 3.1"
"tnm_stageIII",2.7,"1.42e-02","1.2 to 6"
"tnm_stageIV",4,"4.59e-03","1.5 to 10.4"
"TMB.cathigh",0.7,"1.07e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"4.40e-01","0.5 to 1.4"
"PDL1.cathigh",1,"8.78e-01","0.5 to 1.7"
"ARID2_mut",1.3,"3.49e-01","0.8 to 2.1"
"age.cat>=65",1.4,"1.72e-01","0.9 to 2.1"
"gendermale",1,"9.56e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.49e-01","0.6 to 2.9"
"tnm_stageIII",2.4,"2.67e-02","1.1 to 5.2"
"tnm_stageIV",3.7,"6.52e-03","1.4 to 9.7"
"TMB.cathigh",0.7,"8.16e-02","0.4 to 1.1"
"PDL1.catmed",0.7,"2.51e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"7.89e-01","0.5 to 1.7"
"IFNG_cna",0.8,"2.34e-01","0.5 to 1.2"
"age.cat>=65",1.4,"1.44e-01","0.9 to 2.2"
"gendermale",1,"9.32e-01","0.7 to 1.6"
"tnm_stageII",1.4,"4.06e-01","0.6 to 3.2"
"tnm_stageIII",2.7,"1.43e-02","1.2 to 6.1"
"tnm_stageIV",4.1,"4.09e-03","1.6 to 10.9"
"TMB.cathigh",0.7,"1.29e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.42e-01","0.5 to 1.3"
"PDL1.cathigh",0.9,"8.15e-01","0.5 to 1.7"
"TCP11L2_cna",1.1,"7.77e-01","0.7 to 1.6"
"age.cat>=65",1.4,"1.80e-01","0.9 to 2.1"
"gendermale",1,"9.40e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.38e-01","0.6 to 2.9"
"tnm_stageIII",2.4,"3.28e-02","1.1 to 5.2"
"tnm_stageIV",3.6,"1.07e-02","1.3 to 9.5"
"TMB.cathigh",0.7,"1.08e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.84e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.48e-01","0.5 to 1.7"
"B2M_cna",1,"9.12e-01","0.7 to 1.5"
"age.cat>=65",1.4,"1.85e-01","0.9 to 2.1"
"gendermale",1,"9.38e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.12e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.61e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"7.30e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.12e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.90e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.56e-01","0.5 to 1.7"
"B2M_mut",0.9,"7.14e-01","0.7 to 1.3"
"age.cat>=65",1.4,"1.77e-01","0.9 to 2.1"
"gendermale",1,"9.21e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.02e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.45e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"7.14e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.33e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"2.92e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.76e-01","0.5 to 1.7"
"TP53_cna",1.2,"3.29e-01","0.8 to 1.7"
"age.cat>=65",1.4,"1.85e-01","0.9 to 2.1"
"gendermale",1,"9.80e-01","0.6 to 1.6"
"tnm_stageII",1.3,"5.50e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"3.23e-02","1.1 to 5.1"
"tnm_stageIV",3.8,"6.12e-03","1.5 to 9.8"
"TMB.cathigh",0.7,"1.19e-01","0.5 to 1.1"
"PDL1.catmed",0.7,"2.22e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"7.70e-01","0.5 to 1.7"
"TP53_mut",0.8,"1.16e-01","0.6 to 1.1"
"age.cat>=65",1.4,"1.28e-01","0.9 to 2.2"
"gendermale",1,"8.79e-01","0.6 to 1.5"
"tnm_stageII",1.2,"6.22e-01","0.5 to 2.8"
"tnm_stageIII",2.3,"3.97e-02","1 to 5"
"tnm_stageIV",3.8,"6.22e-03","1.5 to 9.8"
"TMB.cathigh",0.7,"1.85e-01","0.5 to 1.2"
"PDL1.catmed",0.7,"2.67e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.36e-01","0.5 to 1.6"
"TMEM88_cna",1.2,"4.23e-01","0.8 to 1.7"
"age.cat>=65",1.3,"1.88e-01","0.9 to 2.1"
"gendermale",1,"9.82e-01","0.6 to 1.6"
"tnm_stageII",1.3,"5.64e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"3.20e-02","1.1 to 5.1"
"tnm_stageIV",3.7,"7.05e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.17e-01","0.5 to 1.1"
"PDL1.catmed",0.7,"2.57e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.31e-01","0.5 to 1.7"
"MYOCD_cna",1.1,"5.94e-01","0.8 to 1.6"
"age.cat>=65",1.4,"1.78e-01","0.9 to 2.1"
"gendermale",1,"9.32e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.34e-01","0.6 to 2.9"
"tnm_stageIII",2.4,"3.09e-02","1.1 to 5.2"
"tnm_stageIV",3.7,"7.01e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.08e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.72e-01","0.4 to 1.3"
