"var","hr","pval","hr_ci95"
"PDCD1_cna",0.2,"4.03e-02","0 to 0.9"
"age.cat>=65",20.3,"1.68e-04","4.2 to 97.3"
"gendermale",1.2,"8.03e-01","0.3 to 4.1"
"tnm_stageII",1.7,"6.27e-01","0.2 to 14.5"
"tnm_stageIII",1.5,"6.76e-01","0.2 to 10"
"tnm_stageIV",6.4,"5.14e-02","1 to 40.8"
"TMB.cathigh",0.8,"7.08e-01","0.2 to 2.8"
"PDL1.catmed",1.3,"7.51e-01","0.3 to 5"
"PDL1.cathigh",0.5,"5.28e-01","0 to 4.8"
"SLC22A14_cna",0.9,"9.08e-01","0.1 to 10.8"
"age.cat>=65",16.2,"2.42e-04","3.7 to 71.6"
"gendermale",1.1,"9.37e-01","0.3 to 3.8"
"tnm_stageII",1.9,"5.83e-01","0.2 to 16.9"
"tnm_stageIII",1.7,"5.72e-01","0.3 to 11.5"
"tnm_stageIV",7,"4.56e-02","1 to 47.2"
"TMB.cathigh",0.7,"6.27e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"8.42e-01","0.3 to 5.5"
"PDL1.cathigh",0.4,"5.08e-01","0 to 4.9"
"PIK3CA_cna",2,"8.83e-01","0 to 24511.7"
"age.cat>=65",15.8,"2.58e-04","3.6 to 69.7"
"gendermale",1.1,"9.16e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.61e-01","0.2 to 16.6"
"tnm_stageIII",1.7,"5.74e-01","0.3 to 11.4"
"tnm_stageIV",6.8,"4.29e-02","1.1 to 43.8"
"TMB.cathigh",0.7,"6.24e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.81e-01","0.3 to 4.7"
"PDL1.cathigh",0.5,"5.06e-01","0 to 4.7"
"PIK3CA_mut",0,"9.99e-01","0 to Inf"
"age.cat>=65",16,"2.40e-04","3.6 to 69.9"
"gendermale",1.1,"9.16e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.65e-01","0.2 to 16.5"
"tnm_stageIII",1.7,"5.79e-01","0.3 to 11.3"
"tnm_stageIV",6.8,"4.37e-02","1.1 to 43.5"
"TMB.cathigh",0.7,"6.30e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.77e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.11e-01","0 to 4.7"
"CXCL9_cna",0.8,"9.55e-01","0 to 2323.6"
"age.cat>=65",16,"2.42e-04","3.6 to 70.3"
"gendermale",1.1,"9.16e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.59e-01","0.2 to 17.1"
"tnm_stageIII",1.7,"5.76e-01","0.3 to 11.4"
"tnm_stageIV",6.8,"4.32e-02","1.1 to 44.1"
"TMB.cathigh",0.7,"6.26e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.69e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.17e-01","0 to 4.8"
"CXCL10_cna",0.8,"9.55e-01","0 to 2323.6"
"age.cat>=65",16,"2.42e-04","3.6 to 70.3"
"gendermale",1.1,"9.16e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.59e-01","0.2 to 17.1"
"tnm_stageIII",1.7,"5.76e-01","0.3 to 11.4"
"tnm_stageIV",6.8,"4.32e-02","1.1 to 44.1"
"TMB.cathigh",0.7,"6.26e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.69e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.17e-01","0 to 4.8"
"CXCL11_cna",0.8,"9.55e-01","0 to 2323.6"
"age.cat>=65",16,"2.42e-04","3.6 to 70.3"
"gendermale",1.1,"9.16e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.59e-01","0.2 to 17.1"
"tnm_stageIII",1.7,"5.76e-01","0.3 to 11.4"
"tnm_stageIV",6.8,"4.32e-02","1.1 to 44.1"
"TMB.cathigh",0.7,"6.26e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.69e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.17e-01","0 to 4.8"
"TET2_cna",0.8,"9.55e-01","0 to 2323.6"
"age.cat>=65",16,"2.42e-04","3.6 to 70.3"
"gendermale",1.1,"9.16e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.59e-01","0.2 to 17.1"
"tnm_stageIII",1.7,"5.76e-01","0.3 to 11.4"
"tnm_stageIV",6.8,"4.32e-02","1.1 to 44.1"
"TMB.cathigh",0.7,"6.26e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.69e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.17e-01","0 to 4.8"
"IL2_cna",0.8,"9.55e-01","0 to 2323.6"
"age.cat>=65",16,"2.42e-04","3.6 to 70.3"
"gendermale",1.1,"9.16e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.59e-01","0.2 to 17.1"
"tnm_stageIII",1.7,"5.76e-01","0.3 to 11.4"
"tnm_stageIV",6.8,"4.32e-02","1.1 to 44.1"
"TMB.cathigh",0.7,"6.26e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.69e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.17e-01","0 to 4.8"
"IRF1_cna",1.5,"7.07e-01","0.2 to 14.3"
"age.cat>=65",15.7,"2.69e-04","3.6 to 69.3"
"gendermale",1.1,"8.64e-01","0.3 to 4"
"tnm_stageII",1.9,"5.65e-01","0.2 to 16.4"
"tnm_stageIII",1.6,"6.15e-01","0.2 to 11.1"
"tnm_stageIV",6.7,"4.52e-02","1 to 43.2"
"TMB.cathigh",0.8,"7.01e-01","0.2 to 2.8"
"PDL1.catmed",1.2,"7.83e-01","0.3 to 4.7"
"PDL1.cathigh",0.5,"5.18e-01","0 to 4.8"
"HAVCR2_cna",1.1,"9.25e-01","0.2 to 7.4"
"age.cat>=65",16.1,"2.41e-04","3.7 to 71"
"gendermale",1.1,"9.04e-01","0.3 to 3.9"
"tnm_stageII",1.9,"5.65e-01","0.2 to 16.6"
"tnm_stageIII",1.7,"5.91e-01","0.2 to 11.5"
"tnm_stageIV",6.7,"4.58e-02","1 to 43.9"
"TMB.cathigh",0.7,"6.38e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.79e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.15e-01","0 to 4.7"
"TAP1_cna",2.5,"8.52e-01","0 to 41053.7"
"age.cat>=65",15.9,"2.47e-04","3.6 to 69.9"
"gendermale",1.1,"9.18e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.72e-01","0.2 to 16.5"
"tnm_stageIII",1.7,"5.76e-01","0.3 to 11.4"
"tnm_stageIV",6.8,"4.34e-02","1.1 to 43.5"
"TMB.cathigh",0.7,"6.26e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.83e-01","0.3 to 4.7"
"PDL1.cathigh",0.5,"5.08e-01","0 to 4.7"
"IFNGR1_cna",0,"8.65e-03","0 to 0.4"
"age.cat>=65",29.5,"1.79e-04","5 to 172.9"
"gendermale",1.1,"8.73e-01","0.3 to 3.9"
"tnm_stageII",1.1,"9.11e-01","0.1 to 11.5"
"tnm_stageIII",1.1,"9.41e-01","0.2 to 7.6"
"tnm_stageIV",5.6,"6.98e-02","0.9 to 36.1"
"TMB.cathigh",0.6,"4.60e-01","0.2 to 2.2"
"PDL1.catmed",1.3,"7.17e-01","0.3 to 5.5"
"PDL1.cathigh",0.6,"6.27e-01","0.1 to 5.9"
"MUC17_cna",1.7,"6.15e-01","0.2 to 11.9"
"age.cat>=65",16.1,"2.59e-04","3.6 to 71.7"
"gendermale",1.1,"8.54e-01","0.3 to 4"
"tnm_stageII",1.8,"5.96e-01","0.2 to 15.8"
"tnm_stageIII",1.5,"6.70e-01","0.2 to 10.8"
"tnm_stageIV",6.3,"5.55e-02","1 to 41.9"
"TMB.cathigh",0.8,"7.29e-01","0.2 to 2.9"
"PDL1.catmed",1.2,"7.71e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.21e-01","0 to 4.8"
"MET_cna",1.5,"7.04e-01","0.2 to 13.4"
"age.cat>=65",15.8,"2.63e-04","3.6 to 69.2"
"gendermale",1.1,"8.63e-01","0.3 to 4"
"tnm_stageII",1.9,"5.68e-01","0.2 to 16.3"
"tnm_stageIII",1.6,"6.20e-01","0.2 to 11.1"
"tnm_stageIV",6.7,"4.59e-02","1 to 42.9"
"TMB.cathigh",0.8,"7.03e-01","0.2 to 2.9"
"PDL1.catmed",1.2,"7.82e-01","0.3 to 4.7"
"PDL1.cathigh",0.5,"5.18e-01","0 to 4.8"
"IDO1_cna",0.4,"8.28e-01","0 to 2736.3"
"age.cat>=65",15.9,"2.46e-04","3.6 to 69.9"
"gendermale",1.1,"9.18e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.72e-01","0.2 to 16.4"
"tnm_stageIII",1.7,"5.78e-01","0.3 to 11.4"
"tnm_stageIV",6.8,"4.36e-02","1.1 to 43.4"
"TMB.cathigh",0.7,"6.25e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.84e-01","0.3 to 4.7"
"PDL1.cathigh",0.5,"5.09e-01","0 to 4.7"
"JAK2_cna",0.9,"8.87e-01","0.1 to 6.5"
"age.cat>=65",15.8,"2.93e-04","3.5 to 70.5"
"gendermale",1.1,"9.21e-01","0.3 to 3.7"
"tnm_stageII",2,"5.48e-01","0.2 to 18.2"
"tnm_stageIII",1.7,"5.86e-01","0.3 to 11.4"
"tnm_stageIV",6.6,"5.08e-02","1 to 44.5"
"TMB.cathigh",0.7,"6.18e-01","0.2 to 2.6"
"PDL1.catmed",1.3,"7.50e-01","0.3 to 6.8"
"PDL1.cathigh",0.5,"5.80e-01","0 to 6.1"
"CD274_cna",0.9,"8.88e-01","0.1 to 6.5"
"age.cat>=65",15.8,"2.93e-04","3.6 to 70.5"
"gendermale",1.1,"9.21e-01","0.3 to 3.7"
"tnm_stageII",2,"5.49e-01","0.2 to 18.2"
"tnm_stageIII",1.7,"5.86e-01","0.3 to 11.4"
"tnm_stageIV",6.6,"5.08e-02","1 to 44.5"
"TMB.cathigh",0.7,"6.18e-01","0.2 to 2.6"
"PDL1.catmed",1.3,"7.51e-01","0.3 to 6.8"
"PDL1.cathigh",0.5,"5.80e-01","0 to 6.1"
"COL5A1_cna",1,"9.58e-01","0.3 to 3.9"
"age.cat>=65",16.2,"3.44e-04","3.5 to 74.2"
"gendermale",1.1,"9.15e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.73e-01","0.2 to 17.1"
"tnm_stageIII",1.7,"5.78e-01","0.3 to 11.3"
"tnm_stageIV",6.9,"4.46e-02","1 to 45.1"
"TMB.cathigh",0.7,"6.24e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"8.04e-01","0.3 to 5.2"
"PDL1.cathigh",0.5,"5.12e-01","0 to 4.7"
"COL5A1_mut",0,"9.99e-01","0 to Inf"
"age.cat>=65",15.8,"2.70e-04","3.6 to 69.6"
"gendermale",1.1,"9.19e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.57e-01","0.2 to 16.7"
"tnm_stageIII",1.7,"5.68e-01","0.3 to 11.6"
"tnm_stageIV",6.8,"4.26e-02","1.1 to 43.9"
"TMB.cathigh",0.7,"6.36e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.71e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.11e-01","0 to 4.7"
"ARID5B_cna",0.4,"4.88e-01","0 to 4.5"
"age.cat>=65",17.2,"2.13e-04","3.8 to 77.4"
"gendermale",1,"9.60e-01","0.3 to 3.6"
"tnm_stageII",1.9,"5.55e-01","0.2 to 16.9"
"tnm_stageIII",1.8,"5.33e-01","0.3 to 12.3"
"tnm_stageIV",7,"4.17e-02","1.1 to 44.9"
"TMB.cathigh",0.7,"5.58e-01","0.2 to 2.4"
"PDL1.catmed",1.2,"7.56e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.04e-01","0 to 4.6"
"OVOL1_cna",1,"9.71e-01","0.1 to 7.9"
"age.cat>=65",16,"2.36e-04","3.7 to 70.2"
"gendermale",1.1,"9.11e-01","0.3 to 4.1"
"tnm_stageII",1.9,"5.62e-01","0.2 to 16.6"
"tnm_stageIII",1.7,"5.80e-01","0.3 to 11.4"
"tnm_stageIV",6.8,"4.30e-02","1.1 to 43.7"
"TMB.cathigh",0.7,"6.44e-01","0.2 to 2.7"
"PDL1.catmed",1.2,"7.81e-01","0.3 to 4.9"
"PDL1.cathigh",0.5,"5.13e-01","0 to 4.7"
"LAG3_cna",0,"4.20e-01","0 to 106.7"
"age.cat>=65",16.8,"1.94e-04","3.8 to 74.1"
"gendermale",1,"9.73e-01","0.3 to 3.4"
"tnm_stageII",1.9,"5.52e-01","0.2 to 17.3"
"tnm_stageIII",1.9,"4.98e-01","0.3 to 12.8"
"tnm_stageIV",7.1,"4.00e-02","1.1 to 46"
"TMB.cathigh",0.6,"4.96e-01","0.2 to 2.3"
"PDL1.catmed",1.2,"7.59e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.04e-01","0 to 4.7"
"ARID2_cna",0,"9.98e-01","0 to Inf"
"age.cat>=65",16.8,"1.89e-04","3.8 to 73.6"
"gendermale",1,"9.61e-01","0.3 to 3.4"
"tnm_stageII",1.9,"5.59e-01","0.2 to 17"
"tnm_stageIII",1.9,"5.00e-01","0.3 to 12.6"
"tnm_stageIV",7,"4.01e-02","1.1 to 45.2"
"TMB.cathigh",0.6,"4.85e-01","0.2 to 2.2"
"PDL1.catmed",1.2,"7.55e-01","0.3 to 4.8"
"PDL1.cathigh",0.4,"5.02e-01","0 to 4.6"
"ARID2_mut",NA," NA","NA to NA"
"age.cat>=65",16,"2.37e-04","3.6 to 70.2"
"gendermale",1.1,"9.15e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.61e-01","0.2 to 16.6"
"tnm_stageIII",1.7,"5.77e-01","0.3 to 11.4"
"tnm_stageIV",6.8,"4.30e-02","1.1 to 43.8"
"TMB.cathigh",0.7,"6.26e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.72e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.13e-01","0 to 4.7"
"IFNG_cna",0,"9.98e-01","0 to Inf"
"age.cat>=65",16.7,"1.88e-04","3.8 to 73.2"
"gendermale",1,"9.60e-01","0.3 to 3.4"
"tnm_stageII",1.9,"5.63e-01","0.2 to 16.8"
"tnm_stageIII",1.9,"5.06e-01","0.3 to 12.5"
"tnm_stageIV",7,"4.06e-02","1.1 to 44.7"
"TMB.cathigh",0.6,"4.82e-01","0.2 to 2.2"
"PDL1.catmed",1.2,"7.52e-01","0.3 to 4.8"
"PDL1.cathigh",0.4,"5.01e-01","0 to 4.6"
"TCP11L2_cna",0,"9.98e-01","0 to Inf"
"age.cat>=65",16.7,"1.88e-04","3.8 to 73.2"
"gendermale",1,"9.60e-01","0.3 to 3.4"
"tnm_stageII",1.9,"5.63e-01","0.2 to 16.8"
"tnm_stageIII",1.9,"5.06e-01","0.3 to 12.5"
"tnm_stageIV",7,"4.06e-02","1.1 to 44.7"
"TMB.cathigh",0.6,"4.82e-01","0.2 to 2.2"
"PDL1.catmed",1.2,"7.52e-01","0.3 to 4.8"
"PDL1.cathigh",0.4,"5.01e-01","0 to 4.6"
"B2M_cna",5367272.9,"9.99e-01","0 to Inf"
"age.cat>=65",15.7,"2.55e-04","3.6 to 68.8"
"gendermale",1.1,"9.20e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.67e-01","0.2 to 16.6"
"tnm_stageIII",1.7,"5.80e-01","0.3 to 11.2"
"tnm_stageIV",6.7,"4.40e-02","1.1 to 43.2"
"TMB.cathigh",0.7,"6.22e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.91e-01","0.3 to 4.7"
"PDL1.cathigh",0.5,"5.04e-01","0 to 4.6"
"TP53_cna",0.3,"3.23e-01","0 to 3"
"age.cat>=65",18.7,"1.61e-04","4.1 to 85.7"
"gendermale",1.1,"8.68e-01","0.3 to 3.9"
"tnm_stageII",1.8,"6.10e-01","0.2 to 15.5"
"tnm_stageIII",1.8,"5.59e-01","0.3 to 11.6"
"tnm_stageIV",6.8,"4.07e-02","1.1 to 42.1"
"TMB.cathigh",0.7,"5.23e-01","0.2 to 2.3"
"PDL1.catmed",1.1,"8.74e-01","0.3 to 4.4"
"PDL1.cathigh",0.4,"4.75e-01","0 to 4.4"
"TP53_mut",0,"9.99e-01","0 to Inf"
"age.cat>=65",15.7,"2.79e-04","3.6 to 69.1"
"gendermale",1.1,"9.27e-01","0.3 to 3.7"
"tnm_stageII",2,"5.46e-01","0.2 to 17.1"
"tnm_stageIII",1.7,"5.68e-01","0.3 to 11.5"
"tnm_stageIV",6.8,"4.29e-02","1.1 to 43.6"
"TMB.cathigh",0.7,"6.44e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.61e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.11e-01","0 to 4.7"
"TMEM88_cna",0.3,"3.23e-01","0 to 3"
"age.cat>=65",18.7,"1.61e-04","4.1 to 85.7"
"gendermale",1.1,"8.68e-01","0.3 to 3.9"
"tnm_stageII",1.8,"6.10e-01","0.2 to 15.5"
"tnm_stageIII",1.8,"5.59e-01","0.3 to 11.6"
"tnm_stageIV",6.8,"4.07e-02","1.1 to 42.1"
"TMB.cathigh",0.7,"5.23e-01","0.2 to 2.3"
"PDL1.catmed",1.1,"8.74e-01","0.3 to 4.4"
"PDL1.cathigh",0.4,"4.75e-01","0 to 4.4"
"MYOCD_cna",0.3,"3.25e-01","0 to 3.3"
"age.cat>=65",18.8,"1.56e-04","4.1 to 86.3"
"gendermale",1.1,"8.66e-01","0.3 to 3.9"
"tnm_stageII",1.7,"6.28e-01","0.2 to 15.3"
"tnm_stageIII",1.7,"5.66e-01","0.3 to 11.4"
"tnm_stageIV",6.6,"4.33e-02","1.1 to 41.3"
"TMB.cathigh",0.7,"5.24e-01","0.2 to 2.3"
"PDL1.catmed",1.1,"8.93e-01","0.3 to 4.4"
"PDL1.cathigh",0.4,"4.67e-01","0 to 4.3"
"NCOR1_cna",0.3,"3.25e-01","0 to 3.3"
"age.cat>=65",18.8,"1.56e-04","4.1 to 86.3"
"gendermale",1.1,"8.66e-01","0.3 to 3.9"
"tnm_stageII",1.7,"6.28e-01","0.2 to 15.3"
"tnm_stageIII",1.7,"5.66e-01","0.3 to 11.4"
"tnm_stageIV",6.6,"4.33e-02","1.1 to 41.3"
"TMB.cathigh",0.7,"5.24e-01","0.2 to 2.3"
"PDL1.catmed",1.1,"8.93e-01","0.3 to 4.4"
"PDL1.cathigh",0.4,"4.67e-01","0 to 4.3"
"NF1_cna",0,"3.50e-01","0 to 59.2"
"age.cat>=65",17.2,"1.62e-04","3.9 to 75.3"
"gendermale",1.1,"9.01e-01","0.3 to 3.8"
"tnm_stageII",1.8,"5.93e-01","0.2 to 16.3"
"tnm_stageIII",1.9,"5.04e-01","0.3 to 12.5"
"tnm_stageIV",7.4,"3.30e-02","1.2 to 46.5"
"TMB.cathigh",0.6,"4.95e-01","0.2 to 2.3"
"PDL1.catmed",1.1,"9.20e-01","0.3 to 4.3"
"PDL1.cathigh",0.4,"4.34e-01","0 to 4"
"NF1_mut",0,"9.99e-01","0 to Inf"
"age.cat>=65",16,"2.37e-04","3.6 to 70.2"
"gendermale",1.1,"9.15e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.61e-01","0.2 to 16.6"
"tnm_stageIII",1.7,"5.77e-01","0.3 to 11.4"
"tnm_stageIV",6.8,"4.30e-02","1.1 to 43.8"
"TMB.cathigh",0.7,"6.26e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.72e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.14e-01","0 to 4.7"
"ALPK2_cna",0.9,"9.79e-01","0 to 431.4"
"age.cat>=65",16,"2.38e-04","3.6 to 70.2"
"gendermale",1.1,"9.15e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.62e-01","0.2 to 16.6"
"tnm_stageIII",1.7,"5.77e-01","0.3 to 11.4"
"tnm_stageIV",6.8,"4.31e-02","1.1 to 43.8"
"TMB.cathigh",0.7,"6.27e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.74e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.13e-01","0 to 4.7"
"LPAR2_cna",0,"1.11e-02","0 to 0.5"
"age.cat>=65",19.5,"2.14e-04","4 to 93.7"
"gendermale",0.9,"8.05e-01","0.2 to 3"
"tnm_stageII",2.1,"5.22e-01","0.2 to 19.2"
"tnm_stageIII",2.3,"4.18e-01","0.3 to 18"
"tnm_stageIV",9.5,"3.11e-02","1.2 to 73.1"
"TMB.cathigh",0.6,"4.80e-01","0.2 to 2.3"
"PDL1.catmed",1.6,"5.08e-01","0.4 to 7.1"
"PDL1.cathigh",0.6,"7.07e-01","0.1 to 7"
"TGFB1_cna",0.2,"4.15e-01","0 to 10.9"
"age.cat>=65",17.1,"2.03e-04","3.8 to 76.6"
"gendermale",1,"9.97e-01","0.3 to 3.5"
"tnm_stageII",2,"5.33e-01","0.2 to 17.7"
"tnm_stageIII",1.9,"4.99e-01","0.3 to 13.3"
"tnm_stageIV",7.3,"3.93e-02","1.1 to 48.2"
"TMB.cathigh",0.7,"5.33e-01","0.2 to 2.4"
"PDL1.catmed",1.3,"7.17e-01","0.3 to 5"
"PDL1.cathigh",0.5,"5.31e-01","0 to 4.9"
"CIC_cna",0.2,"4.15e-01","0 to 10.9"
"age.cat>=65",17.1,"2.03e-04","3.8 to 76.6"
"gendermale",1,"9.97e-01","0.3 to 3.5"
"tnm_stageII",2,"5.33e-01","0.2 to 17.7"
"tnm_stageIII",1.9,"4.99e-01","0.3 to 13.3"
"tnm_stageIV",7.3,"3.93e-02","1.1 to 48.2"
"TMB.cathigh",0.7,"5.33e-01","0.2 to 2.4"
"PDL1.catmed",1.3,"7.17e-01","0.3 to 5"
"PDL1.cathigh",0.5,"5.31e-01","0 to 4.9"
"CSNK2A1_cna",1.6,"7.02e-01","0.2 to 14.8"
"age.cat>=65",15.8,"2.69e-04","3.6 to 69.5"
"gendermale",1.1,"8.61e-01","0.3 to 4"
"tnm_stageII",1.9,"5.66e-01","0.2 to 16.4"
"tnm_stageIII",1.6,"6.19e-01","0.2 to 11.1"
"tnm_stageIV",6.7,"4.56e-02","1 to 43"
"TMB.cathigh",0.8,"7.04e-01","0.2 to 2.9"
"PDL1.catmed",1.2,"7.83e-01","0.3 to 4.7"
"PDL1.cathigh",0.5,"5.21e-01","0 to 4.8"
"ASXL1_cna",1.6,"6.91e-01","0.2 to 15.1"
"age.cat>=65",15.7,"2.78e-04","3.6 to 69.3"
"gendermale",1.1,"8.60e-01","0.3 to 4"
"tnm_stageII",1.9,"5.65e-01","0.2 to 16.4"
"tnm_stageIII",1.6,"6.19e-01","0.2 to 11.1"
"tnm_stageIV",6.7,"4.55e-02","1 to 43.1"
"TMB.cathigh",0.8,"7.07e-01","0.2 to 2.9"
"PDL1.catmed",1.2,"7.84e-01","0.3 to 4.7"
"PDL1.cathigh",0.5,"5.21e-01","0 to 4.8"
"IFNGR2_cna",1,"9.89e-01","0 to 429.2"
"age.cat>=65",16,"2.38e-04","3.6 to 70.2"
"gendermale",1.1,"9.15e-01","0.3 to 3.7"
"tnm_stageII",1.9,"5.61e-01","0.2 to 16.7"
"tnm_stageIII",1.7,"5.77e-01","0.3 to 11.4"
"tnm_stageIV",6.8,"4.40e-02","1.1 to 44.3"
"TMB.cathigh",0.7,"6.26e-01","0.2 to 2.6"
"PDL1.catmed",1.2,"7.72e-01","0.3 to 4.8"
"PDL1.cathigh",0.5,"5.14e-01","0 to 4.7"
"EP300_cna",1.9,"5.45e-01","0.2 to 16.5"
"age.cat>=65",14.4,"4.80e-04","3.2 to 64.2"
"gendermale",1.2,"7.99e-01","0.3 to 4.3"
"tnm_stageII",1.9,"5.66e-01","0.2 to 16.5"
"tnm_stageIII",1.8,"5.53e-01","0.3 to 11.7"
"tnm_stageIV",6.9,"4.12e-02","1.1 to 44.5"
"TMB.cathigh",0.7,"6.44e-01","0.2 to 2.6"
"PDL1.catmed",1.1,"8.80e-01","0.3 to 4.5"
"PDL1.cathigh",0.4,"4.41e-01","0 to 4.2"
"DDX3X_cna",1.6,"6.74e-01","0.2 to 13.5"
"age.cat>=65",15.7,"2.72e-04","3.6 to 69"
"gendermale",1.1,"8.64e-01","0.3 to 4"
"tnm_stageII",1.9,"5.75e-01","0.2 to 16.2"
"tnm_stageIII",1.6,"6.22e-01","0.2 to 11"
"tnm_stageIV",6.6,"4.63e-02","1 to 42.8"
"TMB.cathigh",0.8,"7.07e-01","0.2 to 2.9"
"PDL1.catmed",1.2,"7.96e-01","0.3 to 4.7"
"PDL1.cathigh",0.5,"5.15e-01","0 to 4.7"
"SSX5_cna",1.6,"6.74e-01","0.2 to 13.5"
"age.cat>=65",15.7,"2.72e-04","3.6 to 69"
"gendermale",1.1,"8.64e-01","0.3 to 4"
"tnm_stageII",1.9,"5.75e-01","0.2 to 16.2"
"tnm_stageIII",1.6,"6.22e-01","0.2 to 11"
"tnm_stageIV",6.6,"4.63e-02","1 to 42.8"
"TMB.cathigh",0.8,"7.07e-01","0.2 to 2.9"
"PDL1.catmed",1.2,"7.96e-01","0.3 to 4.7"
"PDL1.cathigh",0.5,"5.15e-01","0 to 4.7"
"FOXP3_cna",1.6,"6.74e-01","0.2 to 13.5"
"age.cat>=65",15.7,"2.72e-04","3.6 to 69"
"gendermale",1.1,"8.64e-01","0.3 to 4"
"tnm_stageII",1.9,"5.75e-01","0.2 to 16.2"
"tnm_stageIII",1.6,"6.22e-01","0.2 to 11"
"tnm_stageIV",6.6,"4.63e-02","1 to 42.8"
"TMB.cathigh",0.8,"7.07e-01","0.2 to 2.9"
"PDL1.catmed",1.2,"7.96e-01","0.3 to 4.7"
"PDL1.cathigh",0.5,"5.15e-01","0 to 4.7"
"SMC1A_cna",1.7,"6.30e-01","0.2 to 16.3"
"age.cat>=65",15.5,"3.07e-04","3.5 to 68.3"
"gendermale",1.1,"8.44e-01","0.3 to 4.1"
"tnm_stageII",1.9,"5.65e-01","0.2 to 16.5"
"tnm_stageIII",1.6,"6.30e-01","0.2 to 11"
"tnm_stageIV",6.6,"4.63e-02","1 to 42.7"
"TMB.cathigh",0.8,"7.19e-01","0.2 to 2.9"
"PDL1.catmed",1.2,"7.92e-01","0.3 to 4.7"
"PDL1.cathigh",0.5,"5.18e-01","0 to 4.8"
"MORC4_cna",1.7,"6.36e-01","0.2 to 15.9"
"age.cat>=65",15.5,"3.04e-04","3.5 to 68.4"
"gendermale",1.1,"8.46e-01","0.3 to 4.1"
"tnm_stageII",1.9,"5.64e-01","0.2 to 16.5"
"tnm_stageIII",1.6,"6.27e-01","0.2 to 11"
"tnm_stageIV",6.7,"4.61e-02","1 to 42.8"
"TMB.cathigh",0.8,"7.18e-01","0.2 to 2.9"
"PDL1.catmed",1.2,"7.92e-01","0.3 to 4.7"
"PDL1.cathigh",0.5,"5.18e-01","0 to 4.8"
"CUL4B_cna",1.7,"6.36e-01","0.2 to 15.9"
"age.cat>=65",15.5,"3.04e-04","3.5 to 68.4"
"gendermale",1.1,"8.46e-01","0.3 to 4.1"
"tnm_stageII",1.9,"5.64e-01","0.2 to 16.5"
"tnm_stageIII",1.6,"6.27e-01","0.2 to 11"
"tnm_stageIV",6.7,"4.61e-02","1 to 42.8"
"TMB.cathigh",0.8,"7.18e-01","0.2 to 2.9"
"PDL1.catmed",1.2,"7.92e-01","0.3 to 4.7"
"PDL1.cathigh",0.5,"5.18e-01","0 to 4.8"
"TMB",0.3,"2.91e-01","0 to 2.7"
