"var","hr","pval","hr_ci95"
"tnm_stageIII",2.7,"1.47e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"9.40e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.79e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.26e-03","0.3 to 0.8"
"DNER_cna",0.9,"6.44e-01","0.7 to 1.2"
"age.cat>=65",1.8,"3.86e-04","1.3 to 2.4"
"gendermale",0.7,"3.39e-02","0.5 to 1"
"tnm_stageII",1.1,"8.58e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.66e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"9.17e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.75e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.17e-03","0.3 to 0.7"
"DNER_mut",0,"9.93e-01","0 to Inf"
"age.cat>=65",1.8,"3.76e-04","1.3 to 2.4"
"gendermale",0.7,"3.21e-02","0.5 to 1"
"tnm_stageII",1.1,"7.91e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.31e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"9.32e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.79e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.53e-03","0.3 to 0.8"
"PDCD1_cna",0.9,"6.87e-01","0.7 to 1.2"
"age.cat>=65",1.8,"3.96e-04","1.3 to 2.4"
"gendermale",0.7,"3.37e-02","0.5 to 1"
"tnm_stageII",1.1,"8.50e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.59e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"9.22e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.75e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.18e-03","0.3 to 0.7"
"SLC22A14_cna",0.9,"2.17e-01","0.7 to 1.1"
"age.cat>=65",1.7,"5.47e-04","1.3 to 2.4"
"gendermale",0.7,"3.86e-02","0.5 to 1"
"tnm_stageII",1.1,"7.96e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.80e-06","1.8 to 4.1"
"tnm_stageIV",8.6,"0.00e+00","5.8 to 12.9"
"TMB.cathigh",1.1,"7.62e-01","0.8 to 1.5"
"PDL1.catmed",0.8,"1.46e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"1.09e-03","0.3 to 0.7"
"PIK3CA_cna",0.9,"2.06e-01","0.7 to 1.1"
"age.cat>=65",1.8,"2.69e-04","1.3 to 2.5"
"gendermale",0.7,"3.74e-02","0.5 to 1"
"tnm_stageII",1.1,"8.63e-01","0.6 to 2"
"tnm_stageIII",2.8,"9.61e-07","1.8 to 4.2"
"tnm_stageIV",9.1,"0.00e+00","6.1 to 13.6"
"TMB.cathigh",1,"8.59e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.73e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"9.31e-04","0.3 to 0.7"
"PIK3CA_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.8,"4.35e-04","1.3 to 2.4"
"gendermale",0.7,"3.41e-02","0.5 to 1"
"tnm_stageII",1.1,"7.98e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.31e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"9.54e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.78e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.31e-03","0.3 to 0.8"
"CXCL9_cna",0.7,"2.28e-02","0.5 to 0.9"
"age.cat>=65",1.7,"4.90e-04","1.3 to 2.4"
"gendermale",0.7,"4.41e-02","0.5 to 1"
"tnm_stageII",1.1,"6.76e-01","0.6 to 2.1"
"tnm_stageIII",2.5,"8.43e-06","1.7 to 3.8"
"tnm_stageIV",8.1,"0.00e+00","5.4 to 12.1"
"TMB.cathigh",1,"8.64e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.44e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"1.88e-03","0.3 to 0.8"
"CXCL10_cna",0.7,"2.28e-02","0.5 to 0.9"
"age.cat>=65",1.7,"4.90e-04","1.3 to 2.4"
"gendermale",0.7,"4.41e-02","0.5 to 1"
"tnm_stageII",1.1,"6.76e-01","0.6 to 2.1"
"tnm_stageIII",2.5,"8.43e-06","1.7 to 3.8"
"tnm_stageIV",8.1,"0.00e+00","5.4 to 12.1"
"TMB.cathigh",1,"8.64e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.44e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"1.88e-03","0.3 to 0.8"
"CXCL11_cna",0.7,"2.28e-02","0.5 to 0.9"
"age.cat>=65",1.7,"4.90e-04","1.3 to 2.4"
"gendermale",0.7,"4.41e-02","0.5 to 1"
"tnm_stageII",1.1,"6.76e-01","0.6 to 2.1"
"tnm_stageIII",2.5,"8.43e-06","1.7 to 3.8"
"tnm_stageIV",8.1,"0.00e+00","5.4 to 12.1"
"TMB.cathigh",1,"8.64e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.44e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"1.88e-03","0.3 to 0.8"
"TET2_cna",0.7,"4.19e-02","0.5 to 1"
"age.cat>=65",1.8,"3.98e-04","1.3 to 2.4"
"gendermale",0.7,"4.04e-02","0.5 to 1"
"tnm_stageII",1.1,"6.99e-01","0.6 to 2.1"
"tnm_stageIII",2.5,"9.27e-06","1.7 to 3.8"
"tnm_stageIV",8.2,"0.00e+00","5.4 to 12.2"
"TMB.cathigh",1,"8.77e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.42e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"1.64e-03","0.3 to 0.8"
"TET2_mut",0.5,"2.23e-01","0.2 to 1.5"
"age.cat>=65",1.7,"8.68e-04","1.2 to 2.3"
"gendermale",0.7,"3.88e-02","0.5 to 1"
"tnm_stageII",1.1,"8.25e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.28e-06","1.8 to 4.1"
"tnm_stageIV",9.1,"0.00e+00","6.1 to 13.6"
"TMB.cathigh",1,"9.32e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.17e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"6.94e-04","0.3 to 0.7"
"IL2_cna",0.7,"4.08e-02","0.5 to 1"
"age.cat>=65",1.7,"4.83e-04","1.3 to 2.4"
"gendermale",0.7,"3.98e-02","0.5 to 1"
"tnm_stageII",1.1,"6.89e-01","0.6 to 2.1"
"tnm_stageIII",2.6,"7.38e-06","1.7 to 3.9"
"tnm_stageIV",8.2,"0.00e+00","5.5 to 12.3"
"TMB.cathigh",1,"8.80e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.46e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"1.30e-03","0.3 to 0.8"
"IRF1_cna",1,"9.18e-01","0.8 to 1.3"
"age.cat>=65",1.8,"4.34e-04","1.3 to 2.4"
"gendermale",0.7,"3.42e-02","0.5 to 1"
"tnm_stageII",1.1,"7.89e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.29e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"9.68e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.78e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.34e-03","0.3 to 0.8"
"HAVCR2_cna",1,"6.88e-01","0.8 to 1.2"
"age.cat>=65",1.8,"4.04e-04","1.3 to 2.4"
"gendermale",0.7,"3.67e-02","0.5 to 1"
"tnm_stageII",1.1,"8.20e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.25e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"8.95e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.76e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.49e-03","0.3 to 0.8"
"TAP1_cna",1.2,"3.15e-01","0.9 to 1.6"
"age.cat>=65",1.7,"5.33e-04","1.3 to 2.4"
"gendermale",0.7,"3.17e-02","0.5 to 1"
"tnm_stageII",1.2,"6.65e-01","0.6 to 2.2"
"tnm_stageIII",2.8,"1.02e-06","1.8 to 4.2"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"9.87e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.53e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"1.27e-03","0.3 to 0.8"
"IFNGR1_cna",1.4,"2.68e-02","1 to 1.9"
"age.cat>=65",1.7,"5.03e-04","1.3 to 2.4"
"gendermale",0.7,"2.82e-02","0.5 to 1"
"tnm_stageII",1.2,"5.21e-01","0.7 to 2.3"
"tnm_stageIII",2.7,"1.44e-06","1.8 to 4.1"
"tnm_stageIV",9.1,"0.00e+00","6.1 to 13.5"
"TMB.cathigh",1,"8.39e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.68e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"2.61e-03","0.3 to 0.8"
"MUC17_cna",0.7,"6.10e-02","0.5 to 1"
"age.cat>=65",1.8,"4.00e-04","1.3 to 2.4"
"gendermale",0.7,"6.73e-02","0.5 to 1"
"tnm_stageII",1.1,"8.20e-01","0.6 to 2"
"tnm_stageIII",2.7,"2.86e-06","1.8 to 4"
"tnm_stageIV",9.2,"0.00e+00","6.2 to 13.7"
"TMB.cathigh",1.1,"7.58e-01","0.8 to 1.4"
"PDL1.catmed",0.8,"1.18e-01","0.5 to 1.1"
"PDL1.cathigh",0.4,"4.77e-04","0.3 to 0.7"
"MUC17_mut",0.9,"6.53e-01","0.5 to 1.5"
"age.cat>=65",1.7,"4.74e-04","1.3 to 2.4"
"gendermale",0.7,"3.68e-02","0.5 to 1"
"tnm_stageII",1.1,"7.90e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.22e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"9.53e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.76e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.61e-03","0.3 to 0.8"
"MET_cna",0.8,"1.06e-01","0.6 to 1.1"
"age.cat>=65",1.8,"3.80e-04","1.3 to 2.4"
"gendermale",0.7,"5.43e-02","0.5 to 1"
"tnm_stageII",1.1,"8.37e-01","0.6 to 2"
"tnm_stageIII",2.7,"2.48e-06","1.8 to 4"
"tnm_stageIV",9.3,"0.00e+00","6.2 to 13.8"
"TMB.cathigh",1,"7.81e-01","0.8 to 1.4"
"PDL1.catmed",0.8,"1.37e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"6.11e-04","0.3 to 0.7"
"IDO1_cna",1,"7.81e-01","0.8 to 1.4"
"age.cat>=65",1.8,"4.29e-04","1.3 to 2.4"
"gendermale",0.7,"3.55e-02","0.5 to 1"
"tnm_stageII",1.1,"8.14e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.22e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"9.39e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.87e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.43e-03","0.3 to 0.8"
"IDO1_mut",3,"2.79e-01","0.4 to 22.4"
"age.cat>=65",1.7,"5.16e-04","1.3 to 2.4"
"gendermale",0.7,"3.02e-02","0.5 to 1"
"tnm_stageII",1.1,"7.95e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.83e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"9.20e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.62e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"1.23e-03","0.3 to 0.7"
"JAK2_cna",0.8,"1.87e-01","0.6 to 1.1"
"age.cat>=65",1.7,"6.24e-04","1.3 to 2.4"
"gendermale",0.7,"2.32e-02","0.5 to 1"
"tnm_stageII",1.1,"7.71e-01","0.6 to 2.1"
"tnm_stageIII",2.7,"2.17e-06","1.8 to 4"
"tnm_stageIV",8.4,"0.00e+00","5.6 to 12.6"
"TMB.cathigh",1,"9.51e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"2.38e-01","0.6 to 1.2"
"PDL1.cathigh",0.5,"2.86e-03","0.3 to 0.8"
"JAK2_mut",0,"9.92e-01","0 to Inf"
"age.cat>=65",1.7,"6.09e-04","1.3 to 2.4"
"gendermale",0.7,"3.66e-02","0.5 to 1"
"tnm_stageII",1.1,"8.08e-01","0.6 to 2"
"tnm_stageIII",2.8,"8.97e-07","1.8 to 4.2"
"tnm_stageIV",8.8,"0.00e+00","5.9 to 13.1"
"TMB.cathigh",1,"9.96e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.54e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"1.02e-03","0.3 to 0.7"
"CD274_cna",0.8,"1.34e-01","0.6 to 1.1"
"age.cat>=65",1.7,"6.92e-04","1.3 to 2.3"
"gendermale",0.7,"2.17e-02","0.5 to 0.9"
"tnm_stageII",1.1,"7.71e-01","0.6 to 2.1"
"tnm_stageIII",2.7,"2.65e-06","1.8 to 4"
"tnm_stageIV",8.3,"0.00e+00","5.5 to 12.4"
"TMB.cathigh",1,"9.65e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"2.53e-01","0.6 to 1.2"
"PDL1.cathigh",0.5,"3.36e-03","0.3 to 0.8"
"COL5A1_cna",0.9,"3.98e-01","0.7 to 1.2"
"age.cat>=65",1.7,"5.22e-04","1.3 to 2.4"
"gendermale",0.7,"2.95e-02","0.5 to 1"
"tnm_stageII",1.1,"7.94e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.96e-06","1.8 to 4.1"
"tnm_stageIV",8.5,"0.00e+00","5.6 to 12.8"
"TMB.cathigh",1,"9.63e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"2.32e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.77e-03","0.3 to 0.8"
"COL5A1_mut",1.5,"3.75e-01","0.6 to 3.6"
"age.cat>=65",1.7,"5.32e-04","1.3 to 2.4"
"gendermale",0.7,"3.06e-02","0.5 to 1"
"tnm_stageII",1,"8.89e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.23e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"9.23e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.89e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.47e-03","0.3 to 0.8"
"ARID5B_cna",1,"9.94e-01","0.7 to 1.4"
"age.cat>=65",1.8,"4.53e-04","1.3 to 2.4"
"gendermale",0.7,"3.53e-02","0.5 to 1"
"tnm_stageII",1.1,"7.96e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.51e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"9.56e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.81e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.39e-03","0.3 to 0.8"
"OVOL1_cna",0.6,"2.50e-02","0.4 to 0.9"
"age.cat>=65",1.7,"9.56e-04","1.2 to 2.3"
"gendermale",0.7,"3.98e-02","0.5 to 1"
"tnm_stageII",1.1,"8.32e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.87e-06","1.8 to 4.1"
"tnm_stageIV",9.1,"0.00e+00","6.1 to 13.5"
"TMB.cathigh",1,"9.49e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.65e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.19e-03","0.3 to 0.7"
"OVOL1_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"4.18e-04","1.3 to 2.4"
"gendermale",0.7,"3.53e-02","0.5 to 1"
"tnm_stageII",1.1,"8.02e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.37e-06","1.8 to 4.1"
"tnm_stageIV",8.8,"0.00e+00","5.9 to 13.1"
"TMB.cathigh",1,"9.62e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.81e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.30e-03","0.3 to 0.8"
"LAG3_cna",0.9,"4.19e-01","0.6 to 1.2"
"age.cat>=65",1.8,"4.30e-04","1.3 to 2.4"
"gendermale",0.7,"3.12e-02","0.5 to 1"
"tnm_stageII",1.1,"7.83e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.20e-06","1.8 to 4.1"
"tnm_stageIV",9.1,"0.00e+00","6.1 to 13.5"
"TMB.cathigh",1,"9.39e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.40e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"9.18e-04","0.3 to 0.7"
"ARID2_cna",0.9,"3.76e-01","0.6 to 1.2"
"age.cat>=65",1.8,"4.30e-04","1.3 to 2.4"
"gendermale",0.7,"3.14e-02","0.5 to 1"
"tnm_stageII",1.1,"7.77e-01","0.6 to 2.1"
"tnm_stageIII",2.8,"1.12e-06","1.8 to 4.1"
"tnm_stageIV",9.1,"0.00e+00","6.1 to 13.6"
"TMB.cathigh",1,"9.45e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.39e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"8.89e-04","0.3 to 0.7"
"ARID2_mut",0,"9.92e-01","0 to Inf"
"age.cat>=65",1.7,"4.62e-04","1.3 to 2.4"
"gendermale",0.7,"4.16e-02","0.5 to 1"
"tnm_stageII",1.1,"7.99e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.21e-06","1.8 to 4.1"
"tnm_stageIV",9,"0.00e+00","6.1 to 13.4"
"TMB.cathigh",1,"9.24e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.77e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"2.12e-03","0.3 to 0.8"
"IFNG_cna",0.9,"6.25e-01","0.7 to 1.3"
"age.cat>=65",1.8,"4.38e-04","1.3 to 2.4"
"gendermale",0.7,"3.34e-02","0.5 to 1"
"tnm_stageII",1.1,"7.87e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.17e-06","1.8 to 4.1"
"tnm_stageIV",9,"0.00e+00","6 to 13.4"
"TMB.cathigh",1,"9.86e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.59e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"1.14e-03","0.3 to 0.7"
"TCP11L2_cna",0.9,"6.33e-01","0.7 to 1.3"
"age.cat>=65",1.8,"4.36e-04","1.3 to 2.4"
"gendermale",0.7,"3.26e-02","0.5 to 1"
"tnm_stageII",1.1,"7.92e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.25e-06","1.8 to 4.1"
"tnm_stageIV",9,"0.00e+00","6 to 13.4"
"TMB.cathigh",1,"9.96e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.58e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"1.15e-03","0.3 to 0.7"
"TCP11L2_mut",0,"9.93e-01","0 to Inf"
"age.cat>=65",1.7,"4.66e-04","1.3 to 2.4"
"gendermale",0.7,"3.31e-02","0.5 to 1"
"tnm_stageII",1.1,"7.97e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.20e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"9.64e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.73e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.23e-03","0.3 to 0.7"
"B2M_cna",0.8,"1.41e-01","0.6 to 1.1"
"age.cat>=65",1.8,"2.72e-04","1.3 to 2.4"
"gendermale",0.7,"2.80e-02","0.5 to 1"
"tnm_stageII",1.1,"6.88e-01","0.6 to 2.1"
"tnm_stageIII",2.7,"2.09e-06","1.8 to 4"
"tnm_stageIV",8.6,"0.00e+00","5.8 to 12.9"
"TMB.cathigh",1,"8.35e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"2.04e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"2.08e-03","0.3 to 0.8"
"B2M_mut",0.1,"9.95e-01","0 to Inf"
"age.cat>=65",1.8,"4.34e-04","1.3 to 2.4"
"gendermale",0.7,"3.43e-02","0.5 to 1"
"tnm_stageII",1.1,"7.96e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.27e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"9.55e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.79e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.30e-03","0.3 to 0.8"
"TP53_cna",0.9,"7.23e-01","0.7 to 1.3"
"age.cat>=65",1.8,"4.03e-04","1.3 to 2.4"
"gendermale",0.7,"3.60e-02","0.5 to 1"
"tnm_stageII",1.1,"8.53e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.92e-06","1.8 to 4.1"
"tnm_stageIV",8.8,"0.00e+00","5.9 to 13.1"
"TMB.cathigh",1,"9.61e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.75e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.21e-03","0.3 to 0.7"
"TP53_mut",1.4,"1.03e-01","0.9 to 2.1"
"age.cat>=65",1.8,"3.52e-04","1.3 to 2.4"
"gendermale",0.7,"2.86e-02","0.5 to 1"
"tnm_stageII",1.1,"8.26e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.51e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMB.cathigh",1,"8.25e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.78e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.10e-03","0.3 to 0.7"
"TMEM88_cna",0.9,"7.23e-01","0.7 to 1.3"
"age.cat>=65",1.8,"4.03e-04","1.3 to 2.4"
"gendermale",0.7,"3.60e-02","0.5 to 1"
"tnm_stageII",1.1,"8.53e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.92e-06","1.8 to 4.1"
"tnm_stageIV",8.8,"0.00e+00","5.9 to 13.1"
"TMB.cathigh",1,"9.61e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.75e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.21e-03","0.3 to 0.7"
"MYOCD_cna",0.9,"7.17e-01","0.7 to 1.3"
"age.cat>=65",1.8,"4.01e-04","1.3 to 2.4"
"gendermale",0.7,"3.64e-02","0.5 to 1"
"tnm_stageII",1.1,"8.54e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.86e-06","1.8 to 4.1"
"tnm_stageIV",8.8,"0.00e+00","5.9 to 13.1"
"TMB.cathigh",1,"9.57e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.74e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.20e-03","0.3 to 0.7"
"NCOR1_cna",1,"8.40e-01","0.8 to 1.4"
"age.cat>=65",1.7,"4.95e-04","1.3 to 2.4"
"gendermale",0.7,"3.39e-02","0.5 to 1"
"tnm_stageII",1.1,"7.68e-01","0.6 to 2.1"
"tnm_stageIII",2.8,"1.39e-06","1.8 to 4.1"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.3"
"TMB.cathigh",1,"9.53e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.82e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.43e-03","0.3 to 0.8"
"NCOR1_mut",1.7,"2.85e-01","0.6 to 4.8"
"age.cat>=65",1.7,"5.04e-04","1.3 to 2.4"
"gendermale",0.7,"4.11e-02","0.5 to 1"
"tnm_stageII",1.1,"7.54e-01","0.6 to 2.1"
"tnm_stageIII",2.8,"9.88e-07","1.8 to 4.2"
"tnm_stageIV",9,"0.00e+00","6 to 13.4"
"TMB.cathigh",1,"9.26e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"2.12e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.68e-03","0.3 to 0.8"
"NF1_cna",1.4,"5.84e-02","1 to 1.9"
"age.cat>=65",1.7,"6.39e-04","1.3 to 2.4"
"gendermale",0.7,"2.94e-02","0.5 to 1"
"tnm_stageII",1.2,"5.03e-01","0.7 to 2.4"
"tnm_stageIII",2.9,"4.57e-07","1.9 to 4.3"
"tnm_stageIV",9.5,"0.00e+00","6.4 to 14.3"
"TMB.cathigh",1,"8.64e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"2.69e-01","0.6 to 1.2"
"PDL1.cathigh",0.5,"3.74e-03","0.3 to 0.8"
"NF1_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"3.31e-04","1.3 to 2.4"
"gendermale",0.7,"4.50e-02","0.5 to 1"
"tnm_stageII",1.1,"8.14e-01","0.6 to 2"
"tnm_stageIII",2.8,"9.11e-07","1.8 to 4.2"
"tnm_stageIV",8.8,"0.00e+00","5.9 to 13.1"
"TMB.cathigh",1,"9.97e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"2.17e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.41e-03","0.3 to 0.8"
"ALPK2_cna",0.7,"1.07e-02","0.5 to 0.9"
"age.cat>=65",1.8,"3.07e-04","1.3 to 2.4"
"gendermale",0.7,"1.41e-02","0.5 to 0.9"
"tnm_stageII",1.1,"7.55e-01","0.6 to 2.1"
"tnm_stageIII",2.6,"3.66e-06","1.7 to 3.9"
"tnm_stageIV",8.4,"0.00e+00","5.6 to 12.5"
"TMB.cathigh",1,"9.71e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"1.93e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.16e-03","0.3 to 0.7"
"LPAR2_cna",0.6,"2.12e-02","0.4 to 0.9"
"age.cat>=65",1.7,"5.27e-04","1.3 to 2.4"
"gendermale",0.7,"3.33e-02","0.5 to 1"
"tnm_stageII",1.2,"5.58e-01","0.6 to 2.3"
"tnm_stageIII",2.8,"6.54e-07","1.9 to 4.2"
"tnm_stageIV",9.5,"0.00e+00","6.4 to 14.2"
"TMB.cathigh",1,"9.40e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.72e-01","0.6 to 1.1"
"PDL1.cathigh",0.5,"1.08e-03","0.3 to 0.7"
"TGFB1_cna",0.7,"4.71e-02","0.5 to 1"
"age.cat>=65",1.8,"3.36e-04","1.3 to 2.4"
"gendermale",0.7,"3.10e-02","0.5 to 1"
"tnm_stageII",1.2,"6.14e-01","0.6 to 2.2"
"tnm_stageIII",2.8,"1.07e-06","1.8 to 4.1"
"tnm_stageIV",9.4,"0.00e+00","6.3 to 14.1"
"TMB.cathigh",1,"8.71e-01","0.7 to 1.3"
"PDL1.catmed",0.8,"1.28e-01","0.5 to 1.1"
"PDL1.cathigh",0.5,"6.26e-04","0.3 to 0.7"
"CIC_cna",0.7,"8.73e-02","0.5 to 1"
"age.cat>=65",1.8,"3.47e-04","1.3 to 2.4"
"gendermale",0.7,"3.27e-02","0.5 to 1"
"tnm_stageII",1.2,"6.41e-01","0.6 to 2.2"
"tnm_stageIII",2.8,"1.06e-06","1.8 to 4.1"
"tnm_stageIV",9.3,"0.00e+00","6.3 to 13.9"
