"var","hr","pval","hr_ci95"
"PDL1.catmed",0.5,"4.03e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.49e-05","0.2 to 0.6"
"CNKSR1_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.9,"6.02e-04","1.3 to 2.7"
"gendermale",1.4,"7.42e-02","1 to 1.9"
"tnm_stageI",1.2,"6.88e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.36e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.16e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.23e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.86e-02","1 to 11.9"
"TMB.cathigh",0.6,"1.00e-02","0.5 to 0.9"
"PDL1.catmed",0.5,"5.71e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.49e-05","0.2 to 0.6"
"FUBP1_cna",1.3,"6.53e-02","1 to 1.6"
"age.cat>=65",1.8,"7.62e-04","1.3 to 2.6"
"gendermale",1.4,"6.67e-02","1 to 2"
"tnm_stageI",1.5,"4.42e-01","0.5 to 4.6"
"tnm_stageI/II NOS",0.4,"3.15e-01","0.1 to 2.2"
"tnm_stageII",1.7,"3.14e-01","0.6 to 5.1"
"tnm_stageIII",2.7,"6.47e-02","0.9 to 8"
"tnm_stageIV",4.1,"2.62e-02","1.2 to 14.5"
"TMB.cathigh",0.6,"2.44e-03","0.4 to 0.8"
"PDL1.catmed",0.5,"3.60e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"2.98e-05","0.2 to 0.6"
"FUBP1_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"1.28e-03","1.3 to 2.6"
"gendermale",1.4,"5.28e-02","1 to 2"
"tnm_stageI",1.2,"6.89e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.33e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.94e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.22e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.62e-02","1 to 12"
"TMB.cathigh",0.6,"8.05e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.30e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.75e-05","0.2 to 0.6"
"IL10_cna",0.9,"4.19e-01","0.7 to 1.2"
"age.cat>=65",1.8,"1.31e-03","1.3 to 2.6"
"gendermale",1.4,"6.16e-02","1 to 2"
"tnm_stageI",1.3,"6.78e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.56e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.15e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.35e-01","0.8 to 6.3"
"tnm_stageIV",3.6,"4.25e-02","1 to 12.3"
"TMB.cathigh",0.6,"1.59e-02","0.5 to 0.9"
"PDL1.catmed",0.5,"3.78e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.70e-05","0.2 to 0.6"
"IRF6_cna",0.9,"2.37e-01","0.7 to 1.1"
"age.cat>=65",1.8,"1.25e-03","1.3 to 2.6"
"gendermale",1.4,"5.55e-02","1 to 2"
"tnm_stageI",1.2,"6.83e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.63e-01","0.1 to 2"
"tnm_stageII",1.4,"5.20e-01","0.5 to 4"
"tnm_stageIII",2.2,"1.41e-01","0.8 to 6.2"
"tnm_stageIV",3.6,"4.07e-02","1.1 to 12.4"
"TMB.cathigh",0.7,"2.18e-02","0.5 to 0.9"
"PDL1.catmed",0.5,"3.20e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.19e-05","0.2 to 0.6"
"IRF6_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"9.08e-04","1.3 to 2.6"
"gendermale",1.4,"5.39e-02","1 to 2"
"tnm_stageI",1.2,"6.85e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.37e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.89e-01","0.5 to 4.2"
"tnm_stageIII",2.2,"1.31e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.74e-02","1 to 12"
"TMB.cathigh",0.6,"6.90e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.01e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.30e-05","0.2 to 0.6"
"DNMT3A_cna",1,"9.95e-01","0.8 to 1.3"
"age.cat>=65",1.8,"1.04e-03","1.3 to 2.6"
"gendermale",1.4,"5.61e-02","1 to 2"
"tnm_stageI",1.3,"6.83e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.39e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.02e-01","0.5 to 4.2"
"tnm_stageIII",2.2,"1.32e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.82e-02","1 to 12.1"
"TMB.cathigh",0.6,"7.10e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.64e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.53e-05","0.2 to 0.6"
"DNMT3A_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"1.16e-03","1.3 to 2.6"
"gendermale",1.4,"5.15e-02","1 to 2"
"tnm_stageI",1.2,"6.89e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.34e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.98e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.25e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.62e-02","1 to 12"
"TMB.cathigh",0.6,"7.20e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.23e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"5.63e-05","0.2 to 0.6"
"SOS1_cna",1.1,"5.25e-01","0.8 to 1.4"
"age.cat>=65",1.8,"1.32e-03","1.3 to 2.6"
"gendermale",1.4,"5.68e-02","1 to 2"
"tnm_stageI",1.3,"6.27e-01","0.4 to 3.8"
"tnm_stageI/II NOS",0.4,"2.54e-01","0.1 to 1.9"
"tnm_stageII",1.5,"4.46e-01","0.5 to 4.4"
"tnm_stageIII",2.3,"1.12e-01","0.8 to 6.7"
"tnm_stageIV",3.7,"4.02e-02","1.1 to 12.8"
"TMB.cathigh",0.6,"5.26e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.53e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"5.44e-05","0.2 to 0.6"
"CASP8_cna",1,"6.84e-01","0.7 to 1.2"
"age.cat>=65",1.8,"9.43e-04","1.3 to 2.6"
"gendermale",1.4,"5.36e-02","1 to 2"
"tnm_stageI",1.2,"7.07e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.29e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.26e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.38e-01","0.8 to 6.3"
"tnm_stageIV",3.4,"5.22e-02","1 to 11.8"
"TMB.cathigh",0.6,"6.72e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.13e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.00e-05","0.2 to 0.6"
"CASP8_mut",1.1,"9.27e-01","0.4 to 3.1"
"age.cat>=65",1.8,"9.93e-04","1.3 to 2.6"
"gendermale",1.4,"5.60e-02","1 to 2"
"tnm_stageI",1.2,"6.83e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.37e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.98e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.29e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.66e-02","1 to 12"
"TMB.cathigh",0.6,"6.34e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.40e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.18e-05","0.2 to 0.6"
"CTLA4_cna",0.9,"5.97e-01","0.7 to 1.2"
"age.cat>=65",1.8,"9.32e-04","1.3 to 2.6"
"gendermale",1.4,"5.28e-02","1 to 2"
"tnm_stageI",1.2,"7.15e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.27e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.34e-01","0.5 to 4"
"tnm_stageIII",2.2,"1.40e-01","0.8 to 6.2"
"tnm_stageIV",3.4,"5.40e-02","1 to 11.7"
"TMB.cathigh",0.6,"6.86e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"3.97e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.86e-05","0.2 to 0.6"
"DNER_cna",0.9,"6.07e-01","0.7 to 1.2"
"age.cat>=65",1.8,"8.89e-04","1.3 to 2.6"
"gendermale",1.4,"5.43e-02","1 to 2"
"tnm_stageI",1.2,"7.26e-01","0.4 to 3.5"
"tnm_stageI/II NOS",0.4,"2.28e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.44e-01","0.5 to 4"
"tnm_stageIII",2.2,"1.44e-01","0.8 to 6.2"
"tnm_stageIV",3.4,"5.62e-02","1 to 11.6"
"TMB.cathigh",0.6,"6.44e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.24e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.51e-05","0.2 to 0.6"
"DNER_mut",1,"9.09e-01","0.6 to 1.9"
"age.cat>=65",1.8,"9.94e-04","1.3 to 2.6"
"gendermale",1.4,"5.74e-02","1 to 2"
"tnm_stageI",1.2,"6.83e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.38e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.97e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.29e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.64e-02","1 to 12"
"TMB.cathigh",0.6,"6.45e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.40e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.21e-05","0.2 to 0.6"
"PDCD1_cna",1,"7.81e-01","0.8 to 1.2"
"age.cat>=65",1.8,"9.57e-04","1.3 to 2.6"
"gendermale",1.4,"5.47e-02","1 to 2"
"tnm_stageI",1.2,"7.09e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.27e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.28e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.42e-01","0.8 to 6.3"
"tnm_stageIV",3.4,"5.19e-02","1 to 11.9"
"TMB.cathigh",0.6,"7.38e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.16e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.17e-05","0.2 to 0.6"
"SLC22A14_cna",1,"7.63e-01","0.7 to 1.2"
"age.cat>=65",1.8,"9.46e-04","1.3 to 2.6"
"gendermale",1.4,"5.59e-02","1 to 2"
"tnm_stageI",1.2,"7.09e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.29e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.14e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.45e-01","0.8 to 6.3"
"tnm_stageIV",3.4,"5.13e-02","1 to 11.8"
"TMB.cathigh",0.6,"6.48e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.15e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.43e-05","0.2 to 0.6"
"SLC22A14_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.8,"7.34e-04","1.3 to 2.6"
"gendermale",1.4,"5.26e-02","1 to 2"
"tnm_stageI",1.3,"6.65e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.37e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.96e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.32e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.84e-02","1 to 11.9"
"TMB.cathigh",0.6,"7.86e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.02e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.99e-05","0.2 to 0.6"
"PIK3CA_cna",1,"8.94e-01","0.8 to 1.3"
"age.cat>=65",1.8,"1.02e-03","1.3 to 2.6"
"gendermale",1.4,"5.67e-02","1 to 2"
"tnm_stageI",1.2,"6.93e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.35e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.09e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.36e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"5.01e-02","1 to 12"
"TMB.cathigh",0.6,"7.74e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.40e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.53e-05","0.2 to 0.6"
"PIK3CA_mut",2,"1.74e-01","0.7 to 5.6"
"age.cat>=65",1.8,"1.38e-03","1.3 to 2.6"
"gendermale",1.4,"6.15e-02","1 to 2"
"tnm_stageI",1.3,"6.76e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.39e-01","0.1 to 1.9"
"tnm_stageII",1.5,"4.87e-01","0.5 to 4.2"
"tnm_stageIII",2.2,"1.29e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.49e-02","1 to 12.1"
"TMB.cathigh",0.6,"5.84e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.64e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.34e-05","0.2 to 0.6"
"CXCL9_cna",1.1,"4.47e-01","0.9 to 1.4"
"age.cat>=65",1.8,"1.18e-03","1.3 to 2.6"
"gendermale",1.4,"5.07e-02","1 to 2"
"tnm_stageI",1.2,"7.62e-01","0.4 to 3.5"
"tnm_stageI/II NOS",0.4,"2.07e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.58e-01","0.5 to 4"
"tnm_stageIII",2.1,"1.57e-01","0.7 to 6.1"
"tnm_stageIV",3.4,"5.56e-02","1 to 11.6"
"TMB.cathigh",0.6,"6.03e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.60e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.84e-05","0.2 to 0.6"
"CXCL10_cna",1.1,"4.47e-01","0.9 to 1.4"
"age.cat>=65",1.8,"1.18e-03","1.3 to 2.6"
"gendermale",1.4,"5.07e-02","1 to 2"
"tnm_stageI",1.2,"7.62e-01","0.4 to 3.5"
"tnm_stageI/II NOS",0.4,"2.07e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.58e-01","0.5 to 4"
"tnm_stageIII",2.1,"1.57e-01","0.7 to 6.1"
"tnm_stageIV",3.4,"5.56e-02","1 to 11.6"
"TMB.cathigh",0.6,"6.03e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.60e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.84e-05","0.2 to 0.6"
"CXCL11_cna",1.1,"4.47e-01","0.9 to 1.4"
"age.cat>=65",1.8,"1.18e-03","1.3 to 2.6"
"gendermale",1.4,"5.07e-02","1 to 2"
"tnm_stageI",1.2,"7.62e-01","0.4 to 3.5"
"tnm_stageI/II NOS",0.4,"2.07e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.58e-01","0.5 to 4"
"tnm_stageIII",2.1,"1.57e-01","0.7 to 6.1"
"tnm_stageIV",3.4,"5.56e-02","1 to 11.6"
"TMB.cathigh",0.6,"6.03e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.60e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.84e-05","0.2 to 0.6"
"TET2_cna",1,"8.84e-01","0.8 to 1.3"
"age.cat>=65",1.8,"9.96e-04","1.3 to 2.6"
"gendermale",1.4,"5.60e-02","1 to 2"
"tnm_stageI",1.2,"6.82e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.35e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.00e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.30e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.68e-02","1 to 12"
"TMB.cathigh",0.6,"6.31e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.50e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.29e-05","0.2 to 0.6"
"IL2_cna",1,"1.00e+00","0.8 to 1.3"
"age.cat>=65",1.8,"9.95e-04","1.3 to 2.6"
"gendermale",1.4,"5.62e-02","1 to 2"
"tnm_stageI",1.3,"6.81e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.38e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.98e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.29e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.66e-02","1 to 12"
"TMB.cathigh",0.6,"6.36e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.63e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.34e-05","0.2 to 0.6"
"IL2_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"8.22e-04","1.3 to 2.6"
"gendermale",1.4,"5.40e-02","1 to 2"
"tnm_stageI",1.2,"6.84e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.36e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.03e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.26e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.74e-02","1 to 12"
"TMB.cathigh",0.6,"7.19e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.81e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.97e-05","0.2 to 0.6"
"IRF1_cna",1.1,"6.84e-01","0.8 to 1.4"
"age.cat>=65",1.8,"1.08e-03","1.3 to 2.6"
"gendermale",1.4,"5.91e-02","1 to 2"
"tnm_stageI",1.3,"6.29e-01","0.4 to 3.9"
"tnm_stageI/II NOS",0.4,"2.70e-01","0.1 to 2"
"tnm_stageII",1.5,"4.63e-01","0.5 to 4.3"
"tnm_stageIII",2.3,"1.18e-01","0.8 to 6.7"
"tnm_stageIV",3.6,"4.27e-02","1 to 12.7"
"TMB.cathigh",0.6,"8.17e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.21e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.93e-05","0.2 to 0.6"
"HAVCR2_cna",1,"7.72e-01","0.7 to 1.3"
"age.cat>=65",1.8,"9.76e-04","1.3 to 2.6"
"gendermale",1.4,"5.53e-02","1 to 2"
"tnm_stageI",1.2,"7.32e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.25e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.36e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.48e-01","0.8 to 6.3"
"tnm_stageIV",3.4,"5.50e-02","1 to 11.8"
"TMB.cathigh",0.6,"6.10e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.67e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.90e-05","0.2 to 0.6"
"HAVCR2_mut",2.5,"3.48e-02","1.1 to 5.8"
"age.cat>=65",1.8,"1.24e-03","1.3 to 2.6"
"gendermale",1.4,"6.32e-02","1 to 2"
"tnm_stageI",1.3,"6.27e-01","0.4 to 3.8"
"tnm_stageI/II NOS",0.4,"2.53e-01","0.1 to 1.9"
"tnm_stageII",1.5,"4.85e-01","0.5 to 4.2"
"tnm_stageIII",2.3,"1.09e-01","0.8 to 6.6"
"tnm_stageIV",3.7,"3.87e-02","1.1 to 12.6"
"TMB.cathigh",0.6,"4.89e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"3.06e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.77e-05","0.2 to 0.6"
"TAP1_cna",1.1,"4.40e-01","0.9 to 1.4"
"age.cat>=65",1.8,"1.34e-03","1.3 to 2.6"
"gendermale",1.4,"5.31e-02","1 to 2"
"tnm_stageI",1.1,"8.56e-01","0.4 to 3.4"
"tnm_stageI/II NOS",0.4,"2.01e-01","0.1 to 1.7"
"tnm_stageII",1.3,"6.10e-01","0.5 to 3.9"
"tnm_stageIII",2,"1.93e-01","0.7 to 5.9"
"tnm_stageIV",3.3,"6.38e-02","0.9 to 11.3"
"TMB.cathigh",0.6,"4.79e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.09e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"6.76e-05","0.2 to 0.6"
"TAP1_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"1.10e-03","1.3 to 2.6"
"gendermale",1.4,"5.45e-02","1 to 2"
"tnm_stageI",1.2,"6.86e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.36e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.93e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.31e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.70e-02","1 to 12"
"TMB.cathigh",0.6,"6.57e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.56e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.94e-05","0.2 to 0.6"
"IFNGR1_cna",1.1,"6.56e-01","0.8 to 1.4"
"age.cat>=65",1.8,"9.52e-04","1.3 to 2.6"
"gendermale",1.4,"6.28e-02","1 to 2"
"tnm_stageI",1.2,"7.01e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.35e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.42e-01","0.5 to 4"
"tnm_stageIII",2.2,"1.38e-01","0.8 to 6.3"
"tnm_stageIV",3.4,"5.52e-02","1 to 11.7"
"TMB.cathigh",0.6,"6.76e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.72e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.56e-05","0.2 to 0.6"
"IFNGR1_mut",0,"9.93e-01","0 to Inf"
"age.cat>=65",1.8,"7.37e-04","1.3 to 2.6"
"gendermale",1.4,"5.27e-02","1 to 2"
"tnm_stageI",1.2,"6.84e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.36e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.04e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.24e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.75e-02","1 to 12"
"TMB.cathigh",0.6,"7.64e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.94e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.79e-05","0.2 to 0.6"
"MUC17_cna",0.8,"1.74e-01","0.7 to 1.1"
"age.cat>=65",1.8,"1.25e-03","1.3 to 2.6"
"gendermale",1.4,"7.05e-02","1 to 2"
"tnm_stageI",1.2,"7.54e-01","0.4 to 3.5"
"tnm_stageI/II NOS",0.4,"2.85e-01","0.1 to 2"
"tnm_stageII",1.4,"5.47e-01","0.5 to 4"
"tnm_stageIII",2.3,"1.20e-01","0.8 to 6.5"
"tnm_stageIV",3.4,"5.36e-02","1 to 11.6"
"TMB.cathigh",0.6,"7.44e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.11e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.92e-05","0.2 to 0.6"
"MUC17_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.9,"5.36e-04","1.3 to 2.7"
"gendermale",1.4,"6.45e-02","1 to 2"
"tnm_stageI",1.2,"6.95e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.37e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.09e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.29e-01","0.8 to 6.3"
"tnm_stageIV",3.4,"4.97e-02","1 to 11.8"
"TMB.cathigh",0.6,"9.01e-03","0.5 to 0.9"
"PDL1.catmed",0.5,"4.70e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"7.30e-05","0.2 to 0.6"
"MET_cna",0.9,"3.55e-01","0.7 to 1.1"
"age.cat>=65",1.8,"1.13e-03","1.3 to 2.6"
"gendermale",1.4,"5.67e-02","1 to 2"
"tnm_stageI",1.2,"7.14e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.78e-01","0.1 to 2"
"tnm_stageII",1.4,"5.08e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.21e-01","0.8 to 6.5"
"tnm_stageIV",3.4,"5.15e-02","1 to 11.7"
"TMB.cathigh",0.6,"6.11e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"3.92e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.65e-05","0.2 to 0.6"
"MET_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.8,"9.86e-04","1.3 to 2.6"
"gendermale",1.4,"5.52e-02","1 to 2"
"tnm_stageI",1.3,"6.69e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.36e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.97e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.34e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.81e-02","1 to 11.9"
"TMB.cathigh",0.6,"7.73e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.64e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"5.29e-05","0.2 to 0.6"
"IDO1_cna",0.8,"7.80e-02","0.7 to 1"
"age.cat>=65",1.9,"5.84e-04","1.3 to 2.7"
"gendermale",1.4,"3.82e-02","1 to 2.1"
"tnm_stageI",1.3,"6.29e-01","0.4 to 3.8"
"tnm_stageI/II NOS",0.4,"3.17e-01","0.1 to 2.2"
"tnm_stageII",1.5,"4.26e-01","0.5 to 4.4"
"tnm_stageIII",2.4,"9.49e-02","0.9 to 6.9"
"tnm_stageIV",3.6,"4.26e-02","1 to 12.3"
"TMB.cathigh",0.6,"4.98e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"3.76e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"5.38e-05","0.2 to 0.6"
"IDO1_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"8.22e-04","1.3 to 2.6"
"gendermale",1.4,"5.40e-02","1 to 2"
"tnm_stageI",1.2,"6.84e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.36e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.03e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.26e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.74e-02","1 to 12"
"TMB.cathigh",0.6,"7.19e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.81e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.97e-05","0.2 to 0.6"
"JAK2_cna",1.2,"1.65e-01","0.9 to 1.5"
"age.cat>=65",1.8,"1.34e-03","1.3 to 2.6"
"gendermale",1.4,"7.43e-02","1 to 1.9"
"tnm_stageI",1.1,"8.05e-01","0.4 to 3.4"
"tnm_stageI/II NOS",0.4,"2.18e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.33e-01","0.5 to 4"
"tnm_stageIII",2.1,"1.63e-01","0.7 to 6"
"tnm_stageIV",3.2,"6.64e-02","0.9 to 11.1"
"TMB.cathigh",0.6,"1.23e-02","0.5 to 0.9"
"PDL1.catmed",0.5,"4.14e-04","0.3 to 0.7"
"PDL1.cathigh",0.3,"1.89e-05","0.2 to 0.6"
"JAK2_mut",2.2,"3.80e-02","1 to 4.5"
"age.cat>=65",1.9,"5.70e-04","1.3 to 2.7"
"gendermale",1.4,"6.77e-02","1 to 2"
"tnm_stageI",1.3,"6.70e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.34e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.49e-01","0.5 to 4"
