"var","hr","pval","hr_ci95"
"PDL1.catmed",1.3,"5.03e-01","0.6 to 2.5"
"PDL1.cathigh",1.1,"8.74e-01","0.5 to 2.4"
"CXCL9_cna",0.8,"1.40e-01","0.5 to 1.1"
"age.cat>=65",2.4,"4.73e-03","1.3 to 4.3"
"gendermale",1.5,"2.16e-01","0.8 to 2.8"
"tnm_stageIII",1.1,"8.28e-01","0.5 to 2.2"
"tnm_stageIV",1.8,"7.34e-02","0.9 to 3.4"
"TMB.cathigh",0.5,"1.20e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.58e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.04e-01","0.6 to 2.7"
"CXCL10_cna",0.8,"1.40e-01","0.5 to 1.1"
"age.cat>=65",2.4,"4.73e-03","1.3 to 4.3"
"gendermale",1.5,"2.16e-01","0.8 to 2.8"
"tnm_stageIII",1.1,"8.28e-01","0.5 to 2.2"
"tnm_stageIV",1.8,"7.34e-02","0.9 to 3.4"
"TMB.cathigh",0.5,"1.20e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.58e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.04e-01","0.6 to 2.7"
"CXCL11_cna",0.8,"1.40e-01","0.5 to 1.1"
"age.cat>=65",2.4,"4.73e-03","1.3 to 4.3"
"gendermale",1.5,"2.16e-01","0.8 to 2.8"
"tnm_stageIII",1.1,"8.28e-01","0.5 to 2.2"
"tnm_stageIV",1.8,"7.34e-02","0.9 to 3.4"
"TMB.cathigh",0.5,"1.20e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.58e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.04e-01","0.6 to 2.7"
"TET2_cna",0.7,"1.25e-01","0.4 to 1.1"
"age.cat>=65",2.1,"1.54e-02","1.2 to 3.9"
"gendermale",1.6,"1.53e-01","0.8 to 3"
"tnm_stageIII",1.1,"7.41e-01","0.6 to 2.3"
"tnm_stageIV",1.7,"9.95e-02","0.9 to 3.3"
"TMB.cathigh",0.5,"8.38e-03","0.3 to 0.8"
"PDL1.catmed",1.3,"4.51e-01","0.7 to 2.5"
"PDL1.cathigh",1.1,"8.03e-01","0.5 to 2.4"
"TET2_mut",0.8,"6.92e-01","0.3 to 2.3"
"age.cat>=65",2.4,"5.53e-03","1.3 to 4.3"
"gendermale",1.5,"2.12e-01","0.8 to 2.8"
"tnm_stageIII",1.1,"8.76e-01","0.5 to 2.1"
"tnm_stageIV",1.9,"5.70e-02","1 to 3.6"
"TMB.cathigh",0.5,"1.34e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.60e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.53e-01","0.5 to 2.6"
"IL2_cna",1,"9.33e-01","0.7 to 1.5"
"age.cat>=65",2.3,"6.44e-03","1.3 to 4.3"
"gendermale",1.5,"2.33e-01","0.8 to 2.7"
"tnm_stageIII",1,"8.95e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"6.37e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.64e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.78e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.55e-01","0.5 to 2.6"
"IRF1_cna",1.2,"4.89e-01","0.7 to 1.8"
"age.cat>=65",2.4,"5.14e-03","1.3 to 4.3"
"gendermale",1.5,"2.23e-01","0.8 to 2.7"
"tnm_stageIII",1,"9.50e-01","0.5 to 2.1"
"tnm_stageIV",1.9,"5.43e-02","1 to 3.6"
"TMB.cathigh",0.5,"4.84e-02","0.3 to 1"
"PDL1.catmed",1.3,"4.30e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.94e-01","0.5 to 2.6"
"HAVCR2_cna",1.3,"2.97e-01","0.8 to 2"
"age.cat>=65",2.4,"5.01e-03","1.3 to 4.3"
"gendermale",1.5,"2.09e-01","0.8 to 2.7"
"tnm_stageIII",1,"9.69e-01","0.5 to 2"
"tnm_stageIV",1.9,"5.73e-02","1 to 3.5"
"TMB.cathigh",0.6,"5.59e-02","0.3 to 1"
"PDL1.catmed",1.2,"5.25e-01","0.6 to 2.5"
"PDL1.cathigh",1.1,"7.91e-01","0.5 to 2.5"
"TAP1_cna",1.1,"6.59e-01","0.8 to 1.6"
"age.cat>=65",2.3,"6.27e-03","1.3 to 4.2"
"gendermale",1.5,"2.30e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.48e-01","0.5 to 2.2"
"tnm_stageIV",1.9,"5.58e-02","1 to 3.6"
"TMB.cathigh",0.5,"1.45e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.86e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.69e-01","0.5 to 2.6"
"TAP1_mut",2.3,"1.23e-01","0.8 to 6.8"
"age.cat>=65",2.3,"6.84e-03","1.3 to 4.2"
"gendermale",1.6,"1.66e-01","0.8 to 3"
"tnm_stageIII",1,"9.31e-01","0.5 to 2.1"
"tnm_stageIV",1.9,"5.56e-02","1 to 3.5"
"TMB.cathigh",0.5,"9.98e-03","0.3 to 0.8"
"PDL1.catmed",1.3,"4.35e-01","0.7 to 2.5"
"PDL1.cathigh",1.2,"6.47e-01","0.5 to 2.6"
"IFNGR1_cna",1.3,"1.40e-01","0.9 to 1.9"
"age.cat>=65",2.3,"7.58e-03","1.2 to 4.2"
"gendermale",1.5,"2.20e-01","0.8 to 2.8"
"tnm_stageIII",1,"9.25e-01","0.5 to 2.1"
"tnm_stageIV",2,"3.69e-02","1 to 3.8"
"TMB.cathigh",0.5,"1.39e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.92e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"5.88e-01","0.6 to 2.7"
"IFNGR1_mut",2,"1.93e-01","0.7 to 5.9"
"age.cat>=65",2.4,"4.56e-03","1.3 to 4.5"
"gendermale",1.5,"2.21e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"7.75e-01","0.5 to 2.3"
"tnm_stageIV",1.9,"4.71e-02","1 to 3.7"
"TMB.cathigh",0.5,"1.13e-02","0.3 to 0.8"
"PDL1.catmed",1.3,"4.27e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.63e-01","0.5 to 2.6"
"MUC17_cna",0.6,"4.39e-02","0.4 to 1"
"age.cat>=65",2.2,"9.35e-03","1.2 to 4.1"
"gendermale",1.2,"5.00e-01","0.7 to 2.3"
"tnm_stageIII",0.8,"6.09e-01","0.4 to 1.7"
"tnm_stageIV",1.8,"7.01e-02","1 to 3.4"
"TMB.cathigh",0.5,"1.66e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.76e-01","0.7 to 2.6"
"PDL1.cathigh",1,"9.67e-01","0.4 to 2.2"
"MUC17_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",2.3,"5.51e-03","1.3 to 4.3"
"gendermale",1.4,"3.03e-01","0.7 to 2.6"
"tnm_stageIII",1.1,"8.38e-01","0.5 to 2.2"
"tnm_stageIV",1.8,"6.70e-02","1 to 3.4"
"TMB.cathigh",0.5,"1.93e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"4.73e-01","0.7 to 2.5"
"PDL1.cathigh",1.1,"7.88e-01","0.5 to 2.4"
"MET_cna",0.8,"2.40e-01","0.5 to 1.2"
"age.cat>=65",2.4,"4.93e-03","1.3 to 4.4"
"gendermale",1.4,"3.48e-01","0.7 to 2.5"
"tnm_stageIII",0.9,"8.73e-01","0.5 to 1.9"
"tnm_stageIV",1.9,"4.46e-02","1 to 3.7"
"TMB.cathigh",0.5,"1.93e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"4.21e-01","0.7 to 2.6"
"PDL1.cathigh",1.1,"8.57e-01","0.5 to 2.4"
"IDO1_cna",1.1,"6.78e-01","0.8 to 1.4"
"age.cat>=65",2.4,"5.47e-03","1.3 to 4.3"
"gendermale",1.4,"2.42e-01","0.8 to 2.7"
"tnm_stageIII",1,"9.04e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"8.94e-02","0.9 to 3.4"
"TMB.cathigh",0.5,"1.39e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.73e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.41e-01","0.6 to 2.6"
"JAK2_cna",0.9,"6.22e-01","0.7 to 1.2"
"age.cat>=65",2.3,"5.79e-03","1.3 to 4.3"
"gendermale",1.5,"2.22e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.68e-01","0.5 to 2.1"
"tnm_stageIV",1.9,"5.76e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.85e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.94e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.11e-01","0.6 to 2.7"
"CD274_cna",0.9,"5.89e-01","0.7 to 1.2"
"age.cat>=65",2.3,"5.67e-03","1.3 to 4.3"
"gendermale",1.5,"2.19e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.54e-01","0.5 to 2.2"
"tnm_stageIV",1.9,"5.67e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.96e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.91e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.06e-01","0.6 to 2.7"
"COL5A1_cna",1,"9.52e-01","0.7 to 1.4"
"age.cat>=65",2.3,"6.16e-03","1.3 to 4.2"
"gendermale",1.5,"2.38e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.88e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"6.73e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.55e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.78e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.56e-01","0.5 to 2.6"
"ARID5B_cna",0.9,"7.32e-01","0.7 to 1.3"
"age.cat>=65",2.3,"8.50e-03","1.2 to 4.2"
"gendermale",1.5,"2.14e-01","0.8 to 2.8"
"tnm_stageIII",1,"9.04e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"8.34e-02","0.9 to 3.4"
"TMB.cathigh",0.5,"1.49e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.53e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.11e-01","0.6 to 2.7"
"OVOL1_cna",1.1,"7.46e-01","0.7 to 1.6"
"age.cat>=65",2.3,"5.86e-03","1.3 to 4.3"
"gendermale",1.5,"2.28e-01","0.8 to 2.7"
"tnm_stageIII",1,"9.05e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"6.44e-02","1 to 3.4"
"TMB.cathigh",0.5,"1.44e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.92e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.74e-01","0.5 to 2.6"
"LAG3_cna",1.1,"5.47e-01","0.8 to 1.6"
"age.cat>=65",2.3,"8.29e-03","1.2 to 4.2"
"gendermale",1.5,"2.18e-01","0.8 to 2.8"
"tnm_stageIII",1.1,"8.22e-01","0.5 to 2.2"
"tnm_stageIV",1.9,"5.18e-02","1 to 3.8"
"TMB.cathigh",0.5,"1.34e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"4.00e-01","0.7 to 2.6"
"PDL1.cathigh",1.1,"7.55e-01","0.5 to 2.5"
"ARID2_cna",1.1,"7.74e-01","0.7 to 1.6"
"age.cat>=65",2.3,"7.92e-03","1.2 to 4.2"
"gendermale",1.5,"2.23e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.71e-01","0.5 to 2.1"
"tnm_stageIV",1.9,"6.07e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.62e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.79e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.65e-01","0.5 to 2.6"
"ARID2_mut",0.8,"5.81e-01","0.3 to 1.9"
"age.cat>=65",2.4,"5.11e-03","1.3 to 4.4"
"gendermale",1.5,"2.22e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.03e-01","0.5 to 2.2"
"tnm_stageIV",1.8,"5.90e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.53e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.42e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.29e-01","0.6 to 2.6"
"IFNG_cna",0.9,"7.44e-01","0.6 to 1.4"
"age.cat>=65",2.3,"5.73e-03","1.3 to 4.3"
"gendermale",1.5,"2.27e-01","0.8 to 2.7"
"tnm_stageIII",1,"9.14e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"8.52e-02","0.9 to 3.4"
"TMB.cathigh",0.5,"1.45e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.84e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.45e-01","0.6 to 2.6"
"TCP11L2_cna",1.1,"5.99e-01","0.7 to 1.7"
"age.cat>=65",2.3,"8.94e-03","1.2 to 4.2"
"gendermale",1.4,"2.59e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.46e-01","0.5 to 2.2"
"tnm_stageIV",1.9,"5.32e-02","1 to 3.7"
"TMB.cathigh",0.5,"1.61e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.53e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.24e-01","0.6 to 2.7"
"TCP11L2_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",2.4,"3.67e-03","1.3 to 4.5"
"gendermale",1.5,"1.86e-01","0.8 to 2.8"
"tnm_stageIII",0.9,"8.62e-01","0.5 to 1.9"
"tnm_stageIV",1.6,"1.35e-01","0.9 to 3.1"
"TMB.cathigh",0.5,"8.30e-03","0.3 to 0.8"
"PDL1.catmed",1.4,"2.91e-01","0.7 to 2.8"
"PDL1.cathigh",1.2,"6.35e-01","0.6 to 2.6"
"B2M_cna",1.5,"4.93e-02","1 to 2.3"
"age.cat>=65",2.4,"4.70e-03","1.3 to 4.4"
"gendermale",1.4,"3.38e-01","0.7 to 2.5"
"tnm_stageIII",1,"9.77e-01","0.5 to 2"
"tnm_stageIV",1.9,"4.74e-02","1 to 3.6"
"TMB.cathigh",0.5,"1.51e-02","0.3 to 0.9"
"PDL1.catmed",1.5,"2.44e-01","0.8 to 2.9"
"PDL1.cathigh",1.4,"4.34e-01","0.6 to 3"
"TP53_cna",1,"7.81e-01","0.8 to 1.5"
"age.cat>=65",2.3,"5.92e-03","1.3 to 4.2"
"gendermale",1.5,"2.38e-01","0.8 to 2.7"
"tnm_stageIII",1,"9.35e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"6.64e-02","1 to 3.4"
"TMB.cathigh",0.5,"1.44e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.94e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"7.09e-01","0.5 to 2.6"
"TP53_mut",0.7,"5.56e-02","0.4 to 1"
"age.cat>=65",2.3,"7.80e-03","1.2 to 4.2"
"gendermale",1.6,"1.28e-01","0.9 to 3"
"tnm_stageIII",1,"9.09e-01","0.5 to 2.1"
"tnm_stageIV",2,"3.22e-02","1.1 to 3.8"
"TMB.cathigh",0.6,"5.57e-02","0.3 to 1"
"PDL1.catmed",1.6,"1.99e-01","0.8 to 3"
"PDL1.cathigh",1.3,"5.31e-01","0.6 to 2.8"
"TMEM88_cna",1.2,"3.98e-01","0.8 to 1.7"
"age.cat>=65",2.4,"4.48e-03","1.3 to 4.5"
"gendermale",1.5,"2.30e-01","0.8 to 2.7"
"tnm_stageIII",1,"9.71e-01","0.5 to 2"
"tnm_stageIV",1.8,"5.91e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.80e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"4.13e-01","0.7 to 2.6"
"PDL1.cathigh",1.1,"8.20e-01","0.5 to 2.5"
"MYOCD_cna",1.4,"8.61e-02","1 to 1.9"
"age.cat>=65",2.5,"3.18e-03","1.4 to 4.6"
"gendermale",1.5,"2.01e-01","0.8 to 2.8"
"tnm_stageIII",1,"8.99e-01","0.5 to 1.9"
"tnm_stageIV",1.8,"6.01e-02","1 to 3.5"
"TMB.cathigh",0.5,"2.10e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"4.47e-01","0.7 to 2.5"
"PDL1.cathigh",0.9,"8.97e-01","0.4 to 2.2"
"MYOCD_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",2.3,"6.88e-03","1.3 to 4.2"
"gendermale",1.5,"2.22e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.64e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"6.24e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.40e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.99e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.82e-01","0.5 to 2.6"
"NCOR1_cna",1.5,"1.59e-02","1.1 to 2.1"
"age.cat>=65",2.3,"8.32e-03","1.2 to 4.1"
"gendermale",1.4,"2.47e-01","0.8 to 2.7"
"tnm_stageIII",1,"9.16e-01","0.5 to 1.9"
"tnm_stageIV",2,"3.10e-02","1.1 to 3.9"
"TMB.cathigh",0.6,"7.34e-02","0.3 to 1.1"
"PDL1.catmed",1.4,"3.63e-01","0.7 to 2.6"
"PDL1.cathigh",1,"9.02e-01","0.4 to 2.1"
"NCOR1_mut",1,"9.35e-01","0.5 to 1.9"
"age.cat>=65",2.3,"6.26e-03","1.3 to 4.3"
"gendermale",1.5,"2.29e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.89e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"6.32e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.49e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.78e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.58e-01","0.5 to 2.6"
"NF1_cna",1,"9.81e-01","0.7 to 1.5"
"age.cat>=65",2.3,"6.10e-03","1.3 to 4.2"
"gendermale",1.5,"2.29e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.89e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"6.73e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.57e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.89e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.60e-01","0.5 to 2.6"
"NF1_mut",1.4,"2.85e-01","0.8 to 2.6"
"age.cat>=65",2.3,"5.74e-03","1.3 to 4.3"
"gendermale",1.4,"2.47e-01","0.8 to 2.7"
"tnm_stageIII",1,"9.72e-01","0.5 to 2.1"
"tnm_stageIV",1.9,"5.66e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.18e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"4.00e-01","0.7 to 2.6"
"PDL1.cathigh",1.1,"7.79e-01","0.5 to 2.5"
"ALPK2_cna",1.3,"1.27e-01","0.9 to 1.8"
"age.cat>=65",2.3,"8.44e-03","1.2 to 4.1"
"gendermale",1.4,"3.14e-01","0.7 to 2.6"
"tnm_stageIII",1,"9.66e-01","0.5 to 2"
"tnm_stageIV",1.8,"6.09e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.79e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.57e-01","0.7 to 2.7"
"PDL1.cathigh",1.1,"7.47e-01","0.5 to 2.5"
"LPAR2_cna",0.8,"3.85e-01","0.6 to 1.2"
"age.cat>=65",2.4,"5.18e-03","1.3 to 4.3"
"gendermale",1.5,"1.84e-01","0.8 to 2.9"
"tnm_stageIII",1.1,"7.89e-01","0.5 to 2.2"
"tnm_stageIV",1.8,"6.32e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.11e-02","0.3 to 0.8"
"PDL1.catmed",1.4,"3.39e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"5.93e-01","0.6 to 2.7"
"TGFB1_cna",0.5,"1.42e-03","0.4 to 0.8"
"age.cat>=65",2.9,"7.96e-04","1.6 to 5.4"
"gendermale",1.4,"3.43e-01","0.7 to 2.6"
"tnm_stageIII",1.2,"5.48e-01","0.6 to 2.5"
"tnm_stageIV",2.6,"5.13e-03","1.3 to 5"
"TMB.cathigh",0.6,"4.95e-02","0.3 to 1"
"PDL1.catmed",1.4,"3.10e-01","0.7 to 2.8"
"PDL1.cathigh",0.9,"7.80e-01","0.4 to 2"
"CIC_cna",0.5,"1.09e-03","0.4 to 0.8"
"age.cat>=65",3,"6.27e-04","1.6 to 5.6"
"gendermale",1.4,"3.52e-01","0.7 to 2.6"
"tnm_stageIII",1.2,"5.36e-01","0.6 to 2.5"
"tnm_stageIV",2.6,"5.16e-03","1.3 to 5"
"TMB.cathigh",0.6,"4.51e-02","0.3 to 1"
"PDL1.catmed",1.4,"3.20e-01","0.7 to 2.8"
"PDL1.cathigh",0.9,"7.60e-01","0.4 to 2"
"CSNK2A1_cna",1,"8.61e-01","0.7 to 1.5"
"age.cat>=65",2.3,"6.31e-03","1.3 to 4.3"
"gendermale",1.5,"2.26e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.85e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"6.23e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.62e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.88e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.69e-01","0.5 to 2.6"
"CSNK2A1_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",2.2,"1.12e-02","1.2 to 4"
"gendermale",1.4,"3.05e-01","0.7 to 2.6"
"tnm_stageIII",1,"8.97e-01","0.5 to 2.1"
"tnm_stageIV",1.9,"5.39e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.22e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.50e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.71e-01","0.5 to 2.6"
"ASXL1_cna",0.8,"2.53e-01","0.5 to 1.2"
"age.cat>=65",2.4,"4.86e-03","1.3 to 4.4"
"gendermale",1.5,"1.85e-01","0.8 to 2.9"
"tnm_stageIII",1,"9.10e-01","0.5 to 2"
"tnm_stageIV",1.8,"7.13e-02","1 to 3.4"
"TMB.cathigh",0.5,"1.43e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.21e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.11e-01","0.6 to 2.7"
"ASXL1_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",2.3,"8.34e-03","1.2 to 4.1"
"gendermale",1.4,"2.78e-01","0.8 to 2.6"
"tnm_stageIII",1.1,"7.74e-01","0.5 to 2.2"
"tnm_stageIV",1.8,"6.44e-02","1 to 3.4"
"TMB.cathigh",0.5,"1.75e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"4.64e-01","0.7 to 2.5"
"PDL1.cathigh",1.1,"7.50e-01","0.5 to 2.5"
"IFNGR2_cna",0.6,"1.27e-02","0.4 to 0.9"
"age.cat>=65",2.8,"1.35e-03","1.5 to 5.1"
"gendermale",1.5,"1.69e-01","0.8 to 2.9"
"tnm_stageIII",1,"9.52e-01","0.5 to 2"
"tnm_stageIV",1.7,"9.86e-02","0.9 to 3.2"
"TMB.cathigh",0.5,"9.71e-03","0.3 to 0.8"
"PDL1.catmed",1,"9.89e-01","0.5 to 2"
"PDL1.cathigh",0.9,"7.94e-01","0.4 to 2"
"IFNGR2_mut",3.3,"3.17e-02","1.1 to 9.9"
"age.cat>=65",2.3,"7.86e-03","1.2 to 4.1"
"gendermale",1.4,"2.50e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.60e-01","0.5 to 2.2"
"tnm_stageIV",1.8,"8.18e-02","0.9 to 3.4"
"TMB.cathigh",0.5,"1.10e-02","0.3 to 0.8"
"PDL1.catmed",1.3,"3.87e-01","0.7 to 2.6"
"PDL1.cathigh",1.1,"8.01e-01","0.5 to 2.5"
"EP300_cna",0.8,"1.97e-01","0.6 to 1.1"
"age.cat>=65",2.3,"5.90e-03","1.3 to 4.3"
"gendermale",1.5,"1.86e-01","0.8 to 2.8"
"tnm_stageIII",1,"9.73e-01","0.5 to 2"
"tnm_stageIV",1.8,"6.69e-02","1 to 3.4"
"TMB.cathigh",0.5,"1.19e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"4.41e-01","0.7 to 2.5"
"PDL1.cathigh",1.1,"7.37e-01","0.5 to 2.5"
"EP300_mut",0.8,"4.63e-01","0.4 to 1.5"
"age.cat>=65",2.3,"5.92e-03","1.3 to 4.3"
"gendermale",1.5,"2.01e-01","0.8 to 2.8"
"tnm_stageIII",1.1,"8.36e-01","0.5 to 2.2"
"tnm_stageIV",1.8,"7.77e-02","0.9 to 3.4"
"TMB.cathigh",0.5,"1.58e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.31e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"5.90e-01","0.6 to 2.7"
"DDX3X_cna",0.8,"2.52e-01","0.6 to 1.2"
"age.cat>=65",2.3,"7.03e-03","1.3 to 4.2"
"gendermale",1.5,"2.40e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.57e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"6.22e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.17e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.86e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.05e-01","0.6 to 2.7"
"DDX3X_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",2.3,"6.25e-03","1.3 to 4.2"
"gendermale",1.5,"2.28e-01","0.8 to 2.7"
"tnm_stageIII",1,"8.94e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"6.43e-02","1 to 3.4"
"TMB.cathigh",0.5,"1.47e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.83e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.64e-01","0.5 to 2.6"
"SSX5_cna",0.9,"4.86e-01","0.6 to 1.3"
"age.cat>=65",2.3,"7.09e-03","1.3 to 4.2"
"gendermale",1.4,"2.56e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.72e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"6.54e-02","1 to 3.4"
"TMB.cathigh",0.5,"1.30e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.44e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"5.96e-01","0.6 to 2.7"
"FOXP3_cna",0.9,"4.86e-01","0.6 to 1.3"
"age.cat>=65",2.3,"7.09e-03","1.3 to 4.2"
"gendermale",1.4,"2.56e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.72e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"6.54e-02","1 to 3.4"
"TMB.cathigh",0.5,"1.30e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.44e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"5.96e-01","0.6 to 2.7"
"FOXP3_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",2.2,"8.67e-03","1.2 to 4.1"
"gendermale",1.4,"2.96e-01","0.7 to 2.6"
"tnm_stageIII",1,"9.21e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"5.93e-02","1 to 3.5"
"TMB.cathigh",0.5,"2.11e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.52e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.67e-01","0.5 to 2.6"
"SMC1A_cna",0.9,"6.84e-01","0.6 to 1.4"
"age.cat>=65",2.3,"7.65e-03","1.2 to 4.2"
"gendermale",1.4,"2.54e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.68e-01","0.5 to 2.1"
