"var","hr","pval","hr_ci95"
"gendermale",1.7,"6.06e-02","1 to 2.9"
"tnm_stageII",1.1,"6.59e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.70e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.31e-01","0.4 to 6.8"
"TMB.cathigh",0.9,"6.58e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"4.09e-01","0.4 to 1.4"
"PDL1.cathigh",1,"8.99e-01","0.5 to 1.8"
"CTLA4_cna",1.1,"5.36e-01","0.8 to 1.5"
"age.cat>=65",1.3,"3.49e-01","0.8 to 2.1"
"gendermale",1.7,"4.68e-02","1 to 3"
"tnm_stageII",1.1,"6.84e-01","0.6 to 2"
"tnm_stageIII",1.4,"2.40e-01","0.8 to 2.6"
"tnm_stageIV",1.5,"5.83e-01","0.3 to 6.5"
"TMB.cathigh",0.9,"7.22e-01","0.6 to 1.4"
"PDL1.catmed",0.7,"3.09e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.82e-01","0.5 to 1.7"
"CTLA4_mut",6.5,"8.22e-02","0.8 to 53.6"
"age.cat>=65",1.3,"3.00e-01","0.8 to 2.2"
"gendermale",1.7,"5.56e-02","1 to 2.9"
"tnm_stageII",1.1,"7.50e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.83e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.51e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"6.68e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.53e-01","0.4 to 1.4"
"PDL1.cathigh",0.9,"7.82e-01","0.5 to 1.7"
"DNER_cna",0.9,"6.18e-01","0.7 to 1.3"
"age.cat>=65",1.3,"3.78e-01","0.8 to 2.1"
"gendermale",1.7,"5.06e-02","1 to 2.9"
"tnm_stageII",1.2,"6.31e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.83e-01","0.8 to 2.7"
"tnm_stageIV",1.5,"5.63e-01","0.4 to 6.6"
"TMB.cathigh",0.9,"7.76e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.43e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.64e-01","0.5 to 1.8"
"DNER_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.3,"3.53e-01","0.8 to 2.1"
"gendermale",1.7,"5.03e-02","1 to 2.9"
"tnm_stageII",1.1,"6.42e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.83e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.44e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"7.40e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.31e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.39e-01","0.5 to 1.7"
"PDCD1_cna",0.9,"3.84e-01","0.6 to 1.2"
"age.cat>=65",1.3,"3.46e-01","0.8 to 2.1"
"gendermale",1.7,"5.53e-02","1 to 2.9"
"tnm_stageII",1.2,"6.15e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"2.11e-01","0.8 to 2.6"
"tnm_stageIV",1.5,"5.88e-01","0.3 to 6.4"
"TMB.cathigh",1,"8.65e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.49e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.99e-01","0.5 to 1.8"
"SLC22A14_cna",0.9,"8.20e-01","0.6 to 1.5"
"age.cat>=65",1.3,"3.49e-01","0.8 to 2.1"
"gendermale",1.7,"5.15e-02","1 to 2.9"
"tnm_stageII",1.2,"6.18e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.90e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.19e-01","0.4 to 7.3"
"TMB.cathigh",0.9,"7.61e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"3.24e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.25e-01","0.5 to 1.7"
"PIK3CA_cna",0.9,"5.23e-01","0.6 to 1.3"
"age.cat>=65",1.3,"3.53e-01","0.8 to 2.1"
"gendermale",1.7,"4.89e-02","1 to 2.9"
"tnm_stageII",1.1,"6.65e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.92e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.22e-01","0.4 to 6.9"
"TMB.cathigh",0.9,"7.01e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.83e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.51e-01","0.5 to 1.8"
"CXCL9_cna",1.1,"7.02e-01","0.8 to 1.4"
"age.cat>=65",1.3,"3.81e-01","0.8 to 2.1"
"gendermale",1.7,"4.73e-02","1 to 3"
"tnm_stageII",1.1,"7.03e-01","0.6 to 2"
"tnm_stageIII",1.5,"2.09e-01","0.8 to 2.6"
"tnm_stageIV",1.6,"5.45e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"7.32e-01","0.6 to 1.4"
"PDL1.catmed",0.7,"3.28e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.69e-01","0.5 to 1.8"
"CXCL10_cna",1.1,"7.02e-01","0.8 to 1.4"
"age.cat>=65",1.3,"3.81e-01","0.8 to 2.1"
"gendermale",1.7,"4.73e-02","1 to 3"
"tnm_stageII",1.1,"7.03e-01","0.6 to 2"
"tnm_stageIII",1.5,"2.09e-01","0.8 to 2.6"
"tnm_stageIV",1.6,"5.45e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"7.32e-01","0.6 to 1.4"
"PDL1.catmed",0.7,"3.28e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.69e-01","0.5 to 1.8"
"CXCL11_cna",1.1,"7.02e-01","0.8 to 1.4"
"age.cat>=65",1.3,"3.81e-01","0.8 to 2.1"
"gendermale",1.7,"4.73e-02","1 to 3"
"tnm_stageII",1.1,"7.03e-01","0.6 to 2"
"tnm_stageIII",1.5,"2.09e-01","0.8 to 2.6"
"tnm_stageIV",1.6,"5.45e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"7.32e-01","0.6 to 1.4"
"PDL1.catmed",0.7,"3.28e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.69e-01","0.5 to 1.8"
"TET2_cna",1,"9.48e-01","0.7 to 1.4"
"age.cat>=65",1.3,"3.56e-01","0.8 to 2.2"
"gendermale",1.7,"4.96e-02","1 to 2.9"
"tnm_stageII",1.2,"6.39e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.83e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.49e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"7.36e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.33e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.40e-01","0.5 to 1.7"
"TET2_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"3.34e-01","0.8 to 2.1"
"gendermale",1.7,"5.91e-02","1 to 2.9"
"tnm_stageII",1.1,"6.62e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.98e-01","0.8 to 2.6"
"tnm_stageIV",1.6,"5.51e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"8.00e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"2.96e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.88e-01","0.5 to 1.7"
"IL2_cna",1,"8.00e-01","0.7 to 1.5"
"age.cat>=65",1.3,"3.72e-01","0.8 to 2.1"
"gendermale",1.7,"5.12e-02","1 to 2.9"
"tnm_stageII",1.1,"6.86e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.91e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.41e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"7.49e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.43e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.38e-01","0.5 to 1.7"
"IRF1_cna",1,"8.14e-01","0.7 to 1.6"
"age.cat>=65",1.3,"3.60e-01","0.8 to 2.1"
"gendermale",1.7,"5.28e-02","1 to 2.9"
"tnm_stageII",1.1,"6.38e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.76e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.31e-01","0.4 to 6.9"
"TMB.cathigh",0.9,"7.21e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.33e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.25e-01","0.5 to 1.7"
"HAVCR2_cna",1.2,"2.74e-01","0.8 to 1.8"
"age.cat>=65",1.3,"3.66e-01","0.8 to 2.1"
"gendermale",1.7,"5.84e-02","1 to 2.9"
"tnm_stageII",1.1,"6.66e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.90e-01","0.8 to 2.7"
"tnm_stageIV",1.7,"4.96e-01","0.4 to 7.1"
"TMB.cathigh",0.9,"7.10e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.48e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.79e-01","0.5 to 1.7"
"TAP1_cna",1.2,"1.70e-01","0.9 to 1.6"
"age.cat>=65",1.3,"3.32e-01","0.8 to 2.1"
"gendermale",1.7,"4.69e-02","1 to 2.9"
"tnm_stageII",1.2,"5.41e-01","0.7 to 2.2"
"tnm_stageIII",1.5,"1.72e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.36e-01","0.4 to 6.8"
"TMB.cathigh",0.9,"7.29e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.64e-01","0.4 to 1.4"
"PDL1.cathigh",1,"8.85e-01","0.5 to 1.8"
"IFNGR1_cna",1,"8.51e-01","0.7 to 1.4"
"age.cat>=65",1.3,"3.51e-01","0.8 to 2.1"
"gendermale",1.7,"4.88e-02","1 to 3"
"tnm_stageII",1.2,"6.21e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.78e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.48e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"7.48e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.39e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.44e-01","0.5 to 1.7"
"MUC17_cna",0.7,"5.23e-02","0.5 to 1"
"age.cat>=65",1.3,"3.55e-01","0.8 to 2.1"
"gendermale",1.7,"4.37e-02","1 to 3"
"tnm_stageII",1.2,"4.87e-01","0.7 to 2.2"
"tnm_stageIII",1.5,"1.44e-01","0.9 to 2.8"
"tnm_stageIV",1.9,"3.89e-01","0.4 to 8.3"
"TMB.cathigh",1,"8.44e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.84e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.58e-01","0.5 to 1.8"
"MUC17_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.3,"3.62e-01","0.8 to 2.1"
"gendermale",1.7,"4.86e-02","1 to 2.9"
"tnm_stageII",1.1,"6.44e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.73e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.44e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"7.49e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.29e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.36e-01","0.5 to 1.7"
"MET_cna",0.8,"1.18e-01","0.6 to 1.1"
"age.cat>=65",1.3,"2.94e-01","0.8 to 2.2"
"gendermale",1.7,"4.23e-02","1 to 3"
"tnm_stageII",1.2,"5.01e-01","0.7 to 2.2"
"tnm_stageIII",1.6,"1.16e-01","0.9 to 2.9"
"tnm_stageIV",1.9,"4.11e-01","0.4 to 8.1"
"TMB.cathigh",0.9,"6.66e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"5.12e-01","0.5 to 1.5"
"PDL1.cathigh",1,"9.96e-01","0.5 to 1.9"
"MET_mut",2.8,"3.30e-01","0.4 to 22.4"
"age.cat>=65",1.3,"3.65e-01","0.8 to 2.1"
"gendermale",1.8,"3.87e-02","1 to 3.1"
"tnm_stageII",1.2,"6.10e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.67e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.27e-01","0.4 to 6.9"
"TMB.cathigh",0.9,"7.94e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"2.84e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.18e-01","0.5 to 1.7"
"IDO1_cna",0.9,"4.18e-01","0.7 to 1.1"
"age.cat>=65",1.3,"3.35e-01","0.8 to 2.1"
"gendermale",1.7,"5.02e-02","1 to 2.9"
"tnm_stageII",1.1,"6.45e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.61e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.12e-01","0.4 to 7"
"TMB.cathigh",0.9,"6.25e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.46e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.03e-01","0.5 to 1.8"
"JAK2_cna",0.8,"9.23e-02","0.6 to 1"
"age.cat>=65",1.3,"3.12e-01","0.8 to 2.2"
"gendermale",1.7,"5.71e-02","1 to 2.9"
"tnm_stageII",1.1,"7.28e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.56e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.74e-01","0.3 to 5.9"
"TMB.cathigh",0.9,"7.62e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.93e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.07e-01","0.5 to 1.8"
"JAK2_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"3.34e-01","0.8 to 2.1"
"gendermale",1.7,"5.91e-02","1 to 2.9"
"tnm_stageII",1.1,"6.62e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.98e-01","0.8 to 2.6"
"tnm_stageIV",1.6,"5.51e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"8.00e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"2.96e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.88e-01","0.5 to 1.7"
"CD274_cna",0.7,"2.58e-02","0.5 to 1"
"age.cat>=65",1.3,"3.22e-01","0.8 to 2.2"
"gendermale",1.7,"4.81e-02","1 to 2.9"
"tnm_stageII",1.1,"6.55e-01","0.6 to 2"
"tnm_stageIII",1.6,"1.13e-01","0.9 to 2.9"
"tnm_stageIV",1.3,"6.97e-01","0.3 to 5.7"
"TMB.cathigh",1,"9.09e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.86e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.47e-01","0.5 to 1.9"
"COL5A1_cna",1.2,"1.82e-01","0.9 to 1.6"
"age.cat>=65",1.3,"3.16e-01","0.8 to 2.2"
"gendermale",1.7,"5.52e-02","1 to 2.9"
"tnm_stageII",1.1,"6.50e-01","0.6 to 2"
"tnm_stageIII",1.4,"2.20e-01","0.8 to 2.6"
"tnm_stageIV",1.7,"4.62e-01","0.4 to 7.5"
"TMB.cathigh",0.9,"7.10e-01","0.6 to 1.4"
"PDL1.catmed",0.7,"2.87e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.63e-01","0.5 to 1.7"
"COL5A1_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",1.3,"3.23e-01","0.8 to 2.1"
"gendermale",1.8,"3.29e-02","1 to 3.1"
"tnm_stageII",1.1,"6.83e-01","0.6 to 2"
"tnm_stageIII",1.4,"2.39e-01","0.8 to 2.6"
"tnm_stageIV",1.5,"5.56e-01","0.4 to 6.6"
"TMB.cathigh",0.9,"6.51e-01","0.6 to 1.4"
"PDL1.catmed",0.7,"2.10e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"6.21e-01","0.5 to 1.6"
"ARID5B_cna",0.9,"3.55e-01","0.6 to 1.2"
"age.cat>=65",1.3,"3.14e-01","0.8 to 2.2"
"gendermale",1.7,"6.69e-02","1 to 2.9"
"tnm_stageII",1.2,"6.23e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.58e-01","0.8 to 2.7"
"tnm_stageIV",1.7,"4.72e-01","0.4 to 7.4"
"TMB.cathigh",1,"8.88e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"2.93e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.45e-01","0.5 to 1.7"
"OVOL1_cna",0.9,"6.58e-01","0.7 to 1.3"
"age.cat>=65",1.3,"3.58e-01","0.8 to 2.1"
"gendermale",1.7,"4.64e-02","1 to 3"
"tnm_stageII",1.1,"6.44e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.72e-01","0.8 to 2.7"
"tnm_stageIV",1.5,"5.85e-01","0.3 to 6.5"
"TMB.cathigh",0.9,"7.27e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.37e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.04e-01","0.5 to 1.7"
"LAG3_cna",0.8,"2.60e-01","0.6 to 1.2"
"age.cat>=65",1.2,"5.37e-01","0.7 to 2"
"gendermale",1.8,"3.84e-02","1 to 3.1"
"tnm_stageII",1.1,"7.27e-01","0.6 to 2"
"tnm_stageIII",1.6,"1.32e-01","0.9 to 2.9"
"tnm_stageIV",1.6,"5.48e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"5.48e-01","0.5 to 1.4"
"PDL1.catmed",0.8,"4.46e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.44e-01","0.5 to 1.8"
"LAG3_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.3,"3.49e-01","0.8 to 2.1"
"gendermale",1.7,"4.95e-02","1 to 2.9"
"tnm_stageII",1.1,"6.43e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.82e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.45e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"7.41e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.33e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.46e-01","0.5 to 1.7"
"ARID2_cna",0.9,"7.61e-01","0.7 to 1.3"
"age.cat>=65",1.3,"3.47e-01","0.8 to 2.1"
"gendermale",1.7,"4.73e-02","1 to 3"
"tnm_stageII",1.1,"6.43e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.73e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.39e-01","0.4 to 6.8"
"TMB.cathigh",0.9,"7.14e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.49e-01","0.4 to 1.4"
"PDL1.cathigh",1,"8.75e-01","0.5 to 1.8"
"ARID2_mut",1.6,"3.91e-01","0.6 to 4.5"
"age.cat>=65",1.3,"3.92e-01","0.7 to 2.1"
"gendermale",1.7,"5.42e-02","1 to 2.9"
"tnm_stageII",1.1,"7.39e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.88e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.40e-01","0.4 to 6.8"
"TMB.cathigh",0.9,"6.74e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.47e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.95e-01","0.5 to 1.7"
"IFNG_cna",1,"9.26e-01","0.7 to 1.4"
"age.cat>=65",1.3,"3.53e-01","0.8 to 2.1"
"gendermale",1.7,"5.04e-02","1 to 3"
"tnm_stageII",1.1,"6.58e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.81e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.42e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"7.28e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.36e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.52e-01","0.5 to 1.8"
"TCP11L2_cna",1.2,"3.80e-01","0.8 to 1.7"
"age.cat>=65",1.3,"3.51e-01","0.8 to 2.1"
"gendermale",1.7,"6.18e-02","1 to 2.9"
"tnm_stageII",1.2,"6.11e-01","0.7 to 2.1"
"tnm_stageIII",1.4,"2.38e-01","0.8 to 2.6"
"tnm_stageIV",1.5,"5.83e-01","0.4 to 6.5"
"TMB.cathigh",1,"8.69e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"3.00e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.82e-01","0.5 to 1.7"
"B2M_cna",0.7,"5.91e-02","0.5 to 1"
"age.cat>=65",1.3,"2.56e-01","0.8 to 2.3"
"gendermale",1.8,"3.63e-02","1 to 3"
"tnm_stageII",1.1,"7.03e-01","0.6 to 2"
"tnm_stageIII",1.4,"2.91e-01","0.8 to 2.5"
"tnm_stageIV",1.6,"5.03e-01","0.4 to 7"
"TMB.cathigh",0.9,"6.52e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"5.00e-01","0.5 to 1.5"
"PDL1.cathigh",0.9,"7.98e-01","0.5 to 1.7"
"B2M_mut",4.1,"8.58e-03","1.4 to 12"
"age.cat>=65",1.3,"3.70e-01","0.8 to 2.1"
"gendermale",1.8,"3.67e-02","1 to 3.1"
"tnm_stageII",1.2,"5.98e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.48e-01","0.9 to 2.8"
"tnm_stageIV",1.6,"5.38e-01","0.4 to 6.8"
"TMB.cathigh",0.9,"7.92e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.94e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.36e-01","0.5 to 1.8"
"TP53_cna",0.9,"5.00e-01","0.6 to 1.2"
"age.cat>=65",1.3,"3.33e-01","0.8 to 2.1"
"gendermale",1.7,"4.94e-02","1 to 2.9"
"tnm_stageII",1.1,"6.98e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.69e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.22e-01","0.4 to 6.9"
"TMB.cathigh",0.9,"7.00e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.96e-01","0.4 to 1.4"
"PDL1.cathigh",0.9,"8.28e-01","0.5 to 1.7"
"TP53_mut",0.8,"2.38e-01","0.6 to 1.1"
"age.cat>=65",1.2,"3.95e-01","0.7 to 2.1"
"gendermale",1.7,"5.81e-02","1 to 2.9"
"tnm_stageII",1.1,"6.50e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.74e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.04e-01","0.4 to 7.1"
"TMB.cathigh",0.9,"6.94e-01","0.6 to 1.4"
"PDL1.catmed",0.7,"2.63e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.76e-01","0.5 to 1.7"
"TMEM88_cna",0.9,"5.00e-01","0.6 to 1.2"
"age.cat>=65",1.3,"3.33e-01","0.8 to 2.1"
"gendermale",1.7,"4.94e-02","1 to 2.9"
"tnm_stageII",1.1,"6.98e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.69e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.22e-01","0.4 to 6.9"
"TMB.cathigh",0.9,"7.00e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.96e-01","0.4 to 1.4"
"PDL1.cathigh",0.9,"8.28e-01","0.5 to 1.7"
"MYOCD_cna",1,"8.14e-01","0.7 to 1.4"
"age.cat>=65",1.3,"3.71e-01","0.8 to 2.1"
"gendermale",1.7,"5.00e-02","1 to 2.9"
"tnm_stageII",1.2,"6.34e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.89e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.52e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"7.57e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"3.20e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.54e-01","0.5 to 1.7"
"MYOCD_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.2,"4.11e-01","0.7 to 2.1"
"gendermale",1.7,"4.58e-02","1 to 3"
"tnm_stageII",1.1,"6.96e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.93e-01","0.8 to 2.6"
"tnm_stageIV",1.6,"5.49e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"7.96e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"3.22e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.94e-01","0.5 to 1.8"
"NCOR1_cna",1.1,"7.48e-01","0.8 to 1.5"
"age.cat>=65",1.3,"3.71e-01","0.8 to 2.1"
"gendermale",1.7,"4.91e-02","1 to 2.9"
"tnm_stageII",1.2,"6.35e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.95e-01","0.8 to 2.7"
"tnm_stageIV",1.5,"5.57e-01","0.4 to 6.6"
"TMB.cathigh",0.9,"7.81e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"3.13e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.63e-01","0.5 to 1.8"
"NCOR1_mut",0.6,"3.38e-01","0.2 to 1.7"
"age.cat>=65",1.2,"4.93e-01","0.7 to 2"
"gendermale",1.7,"5.89e-02","1 to 2.9"
"tnm_stageII",1.2,"5.17e-01","0.7 to 2.2"
"tnm_stageIII",1.6,"1.41e-01","0.9 to 2.8"
"tnm_stageIV",1.6,"5.23e-01","0.4 to 6.9"
"TMB.cathigh",1,"8.66e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.57e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.49e-01","0.5 to 1.8"
"NF1_cna",1,"8.79e-01","0.8 to 1.3"
"age.cat>=65",1.3,"3.50e-01","0.8 to 2.1"
"gendermale",1.7,"4.92e-02","1 to 2.9"
"tnm_stageII",1.2,"6.29e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.83e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.38e-01","0.4 to 6.8"
"TMB.cathigh",0.9,"7.29e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.51e-01","0.4 to 1.4"
"PDL1.cathigh",0.9,"8.65e-01","0.5 to 1.8"
"NF1_mut",1.5,"1.62e-01","0.9 to 2.5"
"age.cat>=65",1.2,"3.98e-01","0.7 to 2.1"
"gendermale",1.8,"3.56e-02","1 to 3.1"
"tnm_stageII",1.2,"6.02e-01","0.7 to 2.1"
"tnm_stageIII",1.6,"1.36e-01","0.9 to 2.8"
"tnm_stageIV",1.7,"4.99e-01","0.4 to 7.1"
"TMB.cathigh",0.9,"6.21e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.66e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.44e-01","0.5 to 1.8"
"ALPK2_cna",0.8,"1.09e-01","0.6 to 1.1"
"age.cat>=65",1.3,"3.71e-01","0.8 to 2.1"
"gendermale",1.7,"4.58e-02","1 to 3"
"tnm_stageII",1.1,"6.49e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.73e-01","0.8 to 2.7"
"tnm_stageIV",1.4,"6.24e-01","0.3 to 6.2"
"TMB.cathigh",0.9,"5.40e-01","0.5 to 1.4"
"PDL1.catmed",0.7,"2.38e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.77e-01","0.5 to 1.7"
"ALPK2_mut",1.2,"7.66e-01","0.4 to 3.2"
"age.cat>=65",1.3,"3.50e-01","0.8 to 2.1"
"gendermale",1.7,"4.77e-02","1 to 3"
"tnm_stageII",1.1,"6.43e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.79e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.40e-01","0.4 to 6.8"
"TMB.cathigh",0.9,"7.14e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.28e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.24e-01","0.5 to 1.7"
"LPAR2_cna",0.9,"4.28e-01","0.7 to 1.2"
